case_id,requested_time_min_s,seaward_distance_m,landward_distance_m,side,zone,rank,point_id,max_displayed_speed_mps,max_frame_index,max_time_s,displayed_frame_count,x_m,y_m,shoreline_distance_m,b0_m,b_current_at_max_m,h_at_max_m,dynamic_wet_at_max,u_at_max_mps,v_at_max_mps,source_topo_id,native_dx_m,native_dy_m,effective_resolution_m,source_precedence_rank,colorbar_fraction_at_max,colorbar_saturated_at_max
aqaba_lsb_nc10_angm20,900,1000,500,west,combined_coastal,2,688146,8.07004879548,45,1020,1,61225.03125,3161655,6.64773941247,1.51929095983,0.916188359261,1.02696418762,true,7.54835748672,-2.8544678688,topo-bathy.tt3,30,30,30,1,0.2748351889,false
aqaba_lsb_nc10_angm20,900,1000,500,west,combined_coastal,3,648949,7.9548959366,50,1620,4,53992.3398438,3149410.25,7.96283319121,-1.23387421195,0.389792323112,0.511948108673,true,6.98052310944,-3.8147957325,topo-bathy.tt3,30,30,30,1,0.270913520205,false
aqaba_lsb_nc10_angm20,900,1000,500,west,combined_coastal,4,762864,7.24221151327,44,900,1,72809.34375,3188995,61.9538174123,-5.12148593316,-4.70825630426,0.519564211369,true,4.80751848221,-5.41640043259,topo-bathy.tt3,30,30,30,1,0.246642197556,false
aqaba_lsb_nc10_angm20,900,1000,500,west,combined_coastal,5,688053,7.03021053806,46,1140,1,61195.0195312,3161624.75,46.9584583275,6.19269729353,2.81042230129,0.380049347878,true,6.94465780258,-1.09342956543,topo-bathy.tt3,30,30,30,1,0.239422250125,false
aqaba_lsb_nc10_angm20,900,1000,500,west,combined_coastal,6,674467,6.52826190124,66,3540,2,59094.2382812,3157933.5,13.594451134,-1.95907929246,-0.266369140649,0.000809497141745,true,5.66707229614,-3.2407553196,topo-bathy.tt3,30,30,30,1,0.222327787388,false
aqaba_lsb_nc10_angm20,900,1000,500,west,combined_coastal,7,688329,6.45675979199,45,1020,1,61195.0195312,3161715,17.3074124607,2.42634396907,1.92545902729,0.810310959816,true,6.39206314087,0.911743283272,topo-bathy.tt3,30,30,30,1,0.219892697316,false
aqaba_lsb_nc10_angm20,900,1000,500,west,combined_coastal,8,762946,6.237464329,48,1380,2,72809.34375,3189025,39.4098081312,-3.16887153822,-2.77391523123,0.504986464977,true,4.36704206467,-4.45363950729,topo-bathy.tt3,30,30,30,1,0.212424327357,false
aqaba_lsb_nc10_angm20,900,1000,500,west,combined_coastal,9,691760,6.0045353444,44,900,1,60744.8515625,3163005.5,51.1492081308,4.53069330975,4.62426635623,0.237631112337,true,5.99169778824,0.392431288958,topo-bathy.tt3,30,30,30,1,0.20449165147,false
aqaba_lsb_nc10_angm20,900,1000,500,west,combined_coastal,10,698524,5.95906274432,45,1020,2,61345.078125,3165766.5,8.9549219489,-0.952011657663,-0.769453346729,1.64759814739,true,1.07243061066,5.86176776886,topo-bathy.tt3,30,30,30,1,0.202943027546,false
aqaba_lsb_nc10_angm20,900,1000,500,west,landward_inundated,1,688146,8.07004879548,45,1020,1,61225.03125,3161655,6.64773941247,1.51929095983,0.916188359261,1.02696418762,true,7.54835748672,-2.8544678688,topo-bathy.tt3,30,30,30,1,0.2748351889,false
aqaba_lsb_nc10_angm20,900,1000,500,west,landward_inundated,2,688053,7.03021053806,46,1140,1,61195.0195312,3161624.75,46.9584583275,6.19269729353,2.81042230129,0.380049347878,true,6.94465780258,-1.09342956543,topo-bathy.tt3,30,30,30,1,0.239422250125,false
aqaba_lsb_nc10_angm20,900,1000,500,west,landward_inundated,3,688329,6.45675979199,45,1020,1,61195.0195312,3161715,17.3074124607,2.42634396907,1.92545902729,0.810310959816,true,6.39206314087,0.911743283272,topo-bathy.tt3,30,30,30,1,0.219892697316,false
aqaba_lsb_nc10_angm20,900,1000,500,west,landward_inundated,4,691760,6.0045353444,44,900,1,60744.8515625,3163005.5,51.1492081308,4.53069330975,4.62426635623,0.237631112337,true,5.99169778824,0.392431288958,topo-bathy.tt3,30,30,30,1,0.20449165147,false
aqaba_lsb_nc10_angm20,900,1000,500,west,landward_inundated,5,690536,5.9529305195,44,900,1,60744.8515625,3162495.25,39.9980980938,1.85421949996,0.341662883759,2.24394893646,true,-3.14623808861,-5.0535697937,topo-bathy.tt3,30,30,30,1,0.202734187277,false
aqaba_lsb_nc10_angm20,900,1000,500,west,landward_inundated,6,687625,5.92242960502,46,1140,1,61255.0429688,3161474.75,42.6334355205,4.59440174503,1.82242274284,1.10396933556,true,2.10028409958,-5.53750658035,topo-bathy.tt3,30,30,30,1,0.201695442059,false
aqaba_lsb_nc10_angm20,900,1000,500,west,landward_inundated,7,691472,5.87324759486,45,1020,1,60744.8515625,3162885.25,39.0808317671,3.42955881538,3.54110449553,0.683655560017,true,5.42330789566,-2.25449967384,topo-bathy.tt3,30,30,30,1,0.200020489726,false
aqaba_lsb_nc10_angm20,900,1000,500,west,landward_inundated,8,690681,5.55434579825,50,1620,1,60774.8632812,3162555.25,1.44066609589,0.0217326268008,-0.0529137849808,0.54327327013,true,5.44848108292,1.07926416397,topo-bathy.tt3,30,30,30,1,0.189159906633,false
aqaba_lsb_nc10_angm20,900,1000,500,west,landward_inundated,9,683257,5.23536719436,47,1260,1,60954.9296875,3159854.25,18.8947256228,1.07334669979,-1.13041062653,0.16851426661,true,4.8985247612,-1.84757268429,topo-bathy.tt3,30,30,30,1,0.178296707775,false
aqaba_lsb_nc10_angm20,900,1000,500,west,landward_inundated,10,695791,4.92703550781,46,1140,1,61135,3164626,39.2494414263,3.00965545575,1.64774680138,1.07849478722,true,4.07282495499,2.77268385887,topo-bathy.tt3,30,30,30,1,0.167796102455,false
aqaba_lsb_nc10_angm20,900,1000,500,west,seaward,1,670903,12.2636008429,54,2100,1,57173.5234375,3157033.25,3.15420743286,-0.134212446439,-0.283672726713,0.00254667457193,true,-0.587123572826,12.2495384216,topo-bathy.tt3,30,30,30,1,0.417651632555,false
aqaba_lsb_nc10_angm20,900,1000,500,west,seaward,2,648949,7.9548959366,50,1620,4,53992.3398438,3149410.25,7.96283319121,-1.23387421195,0.389792323112,0.511948108673,true,6.98052310944,-3.8147957325,topo-bathy.tt3,30,30,30,1,0.270913520205,false
aqaba_lsb_nc10_angm20,900,1000,500,west,seaward,3,762864,7.24221151327,44,900,1,72809.34375,3188995,61.9538174123,-5.12148593316,-4.70825630426,0.519564211369,true,4.80751848221,-5.41640043259,topo-bathy.tt3,30,30,30,1,0.246642197556,false
aqaba_lsb_nc10_angm20,900,1000,500,west,seaward,4,674467,6.52826190124,66,3540,2,59094.2382812,3157933.5,13.594451134,-1.95907929246,-0.266369140649,0.000809497141745,true,5.66707229614,-3.2407553196,topo-bathy.tt3,30,30,30,1,0.222327787388,false
aqaba_lsb_nc10_angm20,900,1000,500,west,seaward,5,762946,6.237464329,48,1380,2,72809.34375,3189025,39.4098081312,-3.16887153822,-2.77391523123,0.504986464977,true,4.36704206467,-4.45363950729,topo-bathy.tt3,30,30,30,1,0.212424327357,false
aqaba_lsb_nc10_angm20,900,1000,500,west,seaward,6,698524,5.95906274432,45,1020,2,61345.078125,3165766.5,8.9549219489,-0.952011657663,-0.769453346729,1.64759814739,true,1.07243061066,5.86176776886,topo-bathy.tt3,30,30,30,1,0.202943027546,false
aqaba_lsb_nc10_angm20,900,1000,500,west,seaward,7,686820,5.79214504956,48,1380,1,61405.0976562,3161174.75,20.3074660997,-3.95291737879,-3.8276732564,0.77423864603,true,5.7805929184,-0.365636140108,topo-bathy.tt3,30,30,30,1,0.197258445292,false
aqaba_lsb_nc10_angm20,900,1000,500,west,seaward,8,635396,5.75231638528,44,900,3,53482.1484375,3144488.5,920.255372326,-1.65113799088,-2.10511317104,2.05808877945,true,-4.33403205872,-3.78223609924,topo-bathy.tt3,30,30,30,1,0.19590203237,false
aqaba_lsb_nc10_angm20,900,1000,500,west,seaward,9,746004,5.68969510024,45,1020,1,70948.65625,3182422.5,12.3124587343,-1.21291026896,-1.05626067519,0.560723125935,true,5.46454381943,-1.58473694324,topo-bathy.tt3,30,30,30,1,0.193769389416,false
aqaba_lsb_nc10_angm20,900,1000,500,west,seaward,10,745932,5.62695892868,45,1020,1,70948.65625,3182392.5,18.5437248366,-1.76053743787,-1.62392765284,0.716921627522,true,5.4433350563,-1.42575252056,topo-bathy.tt3,30,30,30,1,0.191632833864,false
aqaba_lsc_c10_angm30,900,1000,500,east,combined_coastal,1,653727,33.1052902202,58,2580,9,83313.2578125,3151031,14.3522295273,-15.2565974382,-3.0969684124,0.533545732498,true,12.045083046,30.8362808228,topo-bathy.tt3,30,30,30,1,0.914760425845,false
aqaba_lsc_c10_angm30,900,1000,500,east,combined_coastal,2,653728,32.4614455626,53,1980,8,83343.265625,3151031,3.47471362921,3.12202569097,-3.09696829319,0.536744475365,true,11.783870697,30.2470798492,topo-bathy.tt3,30,30,30,1,0.896969806603,false
aqaba_lsc_c10_angm30,900,1000,500,east,combined_coastal,3,742143,24.6108579738,49,1500,7,88355.1328125,3181012,8.59469079178,1.38931069268,-2.82728654146,0.418909370899,true,-22.4048366547,-10.1841850281,topo-bathy.tt3,30,30,30,1,0.680043545029,false
aqaba_lsc_c10_angm30,900,1000,500,east,combined_coastal,4,781212,22.1504669592,59,2700,6,93066.890625,3196197.75,5.16319940864,-3.12402810654,-1.9410584569,0.710851490498,true,14.6307001114,-16.6308689117,topo-bathy.tt3,30,30,30,1,0.612058388658,false
aqaba_lsc_c10_angm30,900,1000,500,east,combined_coastal,5,653521,20.8055235365,47,1260,1,83253.234375,3150971,14.2840189202,-14.1423476664,-1.0243473649,0.664183616638,true,-18.2211837769,-10.0428218842,topo-bathy.tt3,30,30,30,1,0.574895113245,false
aqaba_lsc_c10_angm30,900,1000,500,east,combined_coastal,6,739952,18.349127481,66,3540,1,87964.9921875,3180291.75,51.3695725495,4.74050816253,4.67197239399,0.273045897484,true,18.2996349335,-1.34678900242,topo-bathy.tt3,30,30,30,1,0.50702034499,false
aqaba_lsc_c10_angm30,900,1000,500,east,combined_coastal,7,738204,18.0186572885,66,3540,3,87484.8125,3179811.75,9.1804923033,-15.1851801715,-1.18946009874,0.670065522194,true,-17.3800106049,-4.75470733643,topo-bathy.tt3,30,30,30,1,0.497888842078,false
aqaba_lsc_c10_angm30,900,1000,500,east,combined_coastal,8,652803,17.9321904857,66,3540,5,83133.1875,3150760.75,13.1413965938,-2.99863725963,-1.88238459826,0.775969803333,true,-13.9733304977,-11.2387495041,topo-bathy.tt3,30,30,30,1,0.49549960432,false
aqaba_lsc_c10_angm30,900,1000,500,east,combined_coastal,9,641254,17.1762494077,57,2460,2,81482.578125,3146499.25,7.51104487589,-1.32271102325,-3.5286077261,1.27323257923,true,8.02044773102,15.1886787415,topo-bathy.tt3,30,30,30,1,0.474611553566,false
aqaba_lsc_c10_angm30,900,1000,500,east,combined_coastal,10,784005,17.10610419,67,3600,4,93336.9921875,3197158,3.59895252404,-0.623271151187,-2.42167192698,0.847604453564,true,9.82017803192,14.0065307617,topo-bathy.tt3,30,30,30,1,0.472673311404,false
aqaba_lsc_c10_angm30,900,1000,500,east,landward_inundated,1,653728,32.4614455626,53,1980,8,83343.265625,3151031,3.47471362921,3.12202569097,-3.09696829319,0.536744475365,true,11.783870697,30.2470798492,topo-bathy.tt3,30,30,30,1,0.896969806603,false
aqaba_lsc_c10_angm30,900,1000,500,east,landward_inundated,2,742143,24.6108579738,49,1500,7,88355.1328125,3181012,8.59469079178,1.38931069268,-2.82728654146,0.418909370899,true,-22.4048366547,-10.1841850281,topo-bathy.tt3,30,30,30,1,0.680043545029,false
aqaba_lsc_c10_angm30,900,1000,500,east,landward_inundated,3,739952,18.349127481,66,3540,1,87964.9921875,3180291.75,51.3695725495,4.74050816253,4.67197239399,0.273045897484,true,18.2996349335,-1.34678900242,topo-bathy.tt3,30,30,30,1,0.50702034499,false
aqaba_lsc_c10_angm30,900,1000,500,east,landward_inundated,4,653625,17.0056452845,65,3420,2,83313.2578125,3151001,7.03775111627,7.18116839367,-2.11260271072,0.800635814667,true,-13.2639455795,-10.6423549652,topo-bathy.tt3,30,30,30,1,0.46989744596,false
aqaba_lsc_c10_angm30,900,1000,500,east,landward_inundated,5,653522,16.6042885187,44,900,4,83283.25,3150971,7.38731326278,2.25448340098,-1.02434738353,1.06407880783,true,-12.9542512894,-10.3870000839,topo-bathy.tt3,30,30,30,1,0.458807215861,false
aqaba_lsc_c10_angm30,900,1000,500,east,landward_inundated,6,738205,15.4897022176,64,3300,2,87514.8203125,3179811.75,11.5326164482,2.89139683736,-1.18946009874,0.306755781174,true,-14.0570201874,-6.50623226166,topo-bathy.tt3,30,30,30,1,0.428009133965,false
aqaba_lsc_c10_angm30,900,1000,500,east,landward_inundated,7,740572,14.9066723458,61,2940,5,87904.96875,3180472,12.9618776041,2.25781619897,0.972867250443,0.506399869919,true,-7.33626270294,-12.9764451981,topo-bathy.tt3,30,30,30,1,0.411898939785,false
aqaba_lsc_c10_angm30,900,1000,500,east,landward_inundated,8,782849,14.7981200914,56,2340,9,93096.8984375,3196738,9.3930763197,0.600483947447,-0.533166319132,0.523095488548,true,9.28304004669,11.5243015289,topo-bathy.tt3,30,30,30,1,0.408899440133,false
aqaba_lsc_c10_angm30,900,1000,500,east,landward_inundated,9,656072,14.4266005698,58,2580,1,83883.46875,3151871.25,3.31039869469,3.10748887676,0.298270714935,0.00606920057908,true,-4.91297578812,13.5642719269,topo-bathy.tt3,30,30,30,1,0.398633668304,false
aqaba_lsc_c10_angm30,900,1000,500,east,landward_inundated,10,667902,14.4061965942,48,1380,12,85324.0078125,3155952.75,0.732073350682,2.12798710101,-1.01442204416,1.24386155605,true,-11.3246793747,-8.9045009613,topo-bathy.tt3,30,30,30,1,0.398069868702,false
aqaba_lsc_c10_angm30,900,1000,500,east,seaward,1,653727,33.1052902202,58,2580,9,83313.2578125,3151031,14.3522295273,-15.2565974382,-3.0969684124,0.533545732498,true,12.045083046,30.8362808228,topo-bathy.tt3,30,30,30,1,0.914760425845,false
aqaba_lsc_c10_angm30,900,1000,500,east,seaward,2,781212,22.1504669592,59,2700,6,93066.890625,3196197.75,5.16319940864,-3.12402810654,-1.9410584569,0.710851490498,true,14.6307001114,-16.6308689117,topo-bathy.tt3,30,30,30,1,0.612058388658,false
aqaba_lsc_c10_angm30,900,1000,500,east,seaward,3,653521,20.8055235365,47,1260,1,83253.234375,3150971,14.2840189202,-14.1423476664,-1.0243473649,0.664183616638,true,-18.2211837769,-10.0428218842,topo-bathy.tt3,30,30,30,1,0.574895113245,false
aqaba_lsc_c10_angm30,900,1000,500,east,seaward,4,738204,18.0186572885,66,3540,3,87484.8125,3179811.75,9.1804923033,-15.1851801715,-1.18946009874,0.670065522194,true,-17.3800106049,-4.75470733643,topo-bathy.tt3,30,30,30,1,0.497888842078,false
aqaba_lsc_c10_angm30,900,1000,500,east,seaward,5,652803,17.9321904857,66,3540,5,83133.1875,3150760.75,13.1413965938,-2.99863725963,-1.88238459826,0.775969803333,true,-13.9733304977,-11.2387495041,topo-bathy.tt3,30,30,30,1,0.49549960432,false
aqaba_lsc_c10_angm30,900,1000,500,east,seaward,6,641254,17.1762494077,57,2460,2,81482.578125,3146499.25,7.51104487589,-1.32271102325,-3.5286077261,1.27323257923,true,8.02044773102,15.1886787415,topo-bathy.tt3,30,30,30,1,0.474611553566,false
aqaba_lsc_c10_angm30,900,1000,500,east,seaward,7,784005,17.10610419,67,3600,4,93336.9921875,3197158,3.59895252404,-0.623271151187,-2.42167192698,0.847604453564,true,9.82017803192,14.0065307617,topo-bathy.tt3,30,30,30,1,0.472673311404,false
aqaba_lsc_c10_angm30,900,1000,500,east,seaward,8,669528,17.0357043081,44,900,11,85504.0703125,3156553,23.7704479582,-2.94090185383,-1.21296840906,0.555455505848,true,15.9496850967,-5.98521232605,topo-bathy.tt3,30,30,30,1,0.470728032402,false
aqaba_lsc_c10_angm30,900,1000,500,east,seaward,9,667118,16.9865616288,59,2700,7,85504.0703125,3155652.75,4.29018285819,-11.8395387623,-6.89856886864,2.9101266861,true,12.9144744873,-11.0344743729,topo-bathy.tt3,30,30,30,1,0.46937012924,false
aqaba_lsc_c10_angm30,900,1000,500,east,seaward,10,781303,16.2647323934,58,2580,2,93036.8828125,3196227.75,5.0649723506,-4.90968888628,-3.39035844803,2.3729634285,true,-15.5201091766,4.86494922638,topo-bathy.tt3,30,30,30,1,0.449424651816,false
aqaba_lsc_c10_angm30,900,1000,500,west,combined_coastal,1,830788,10.6951827492,64,3300,8,79351.78125,3213514.25,4.76470264331,-0.809715163167,-0.746572524309,0.313629567623,true,-6.35723686218,-8.60072517395,topo-bathy.tt3,30,30,30,1,0.295527689415,false
aqaba_lsc_c10_angm30,900,1000,500,west,combined_coastal,2,830881,10.2717879064,46,1140,6,79381.796875,3213544.25,4.15342861696,-1.10721788828,-1.03755170107,0.74664914608,true,-4.58606100082,-9.19117355347,topo-bathy.tt3,30,30,30,1,0.283828506469,false
aqaba_lsc_c10_angm30,900,1000,500,west,combined_coastal,3,830974,9.23826342133,54,2100,5,79411.8046875,3213574.25,3.7091312737,-1.32269462144,-1.24598532915,0.742471694946,true,7.81636142731,4.92442941666,topo-bathy.tt3,30,30,30,1,0.255270312544,false
aqaba_lsc_c10_angm30,900,1000,500,west,combined_coastal,4,831344,8.48242258338,55,2220,9,79471.828125,3213694.25,4.93773259026,-0.677921382648,-0.610688880086,0.417274802923,true,-3.12608361244,-7.88537216187,topo-bathy.tt3,30,30,30,1,0.234385031606,false
aqaba_lsc_c10_angm30,900,1000,500,west,combined_coastal,5,831437,8.28967155354,49,1500,2,79501.8359375,3213724.25,4.39767022693,-1.80287781649,-1.71224030852,1.33434855938,true,8.14340591431,1.55035305023,topo-bathy.tt3,30,30,30,1,0.22905896399,false
aqaba_lsc_c10_angm30,900,1000,500,west,combined_coastal,6,830685,8.2620505565,65,3420,8,79321.7734375,3213484.25,5.44818685979,-0.476200354669,-0.417611330748,0.312062859535,true,-4.99759864807,-6.57917070389,topo-bathy.tt3,30,30,30,1,0.228295744733,false
aqaba_lsc_c10_angm30,900,1000,500,west,combined_coastal,7,833750,7.40945129719,44,900,1,79591.875,3214624.5,13.6801782735,-3.5357007239,-3.6303113699,1.70507907867,true,7.40789794922,0.151711896062,topo-bathy.tt3,30,30,30,1,0.204736849573,false
aqaba_lsc_c10_angm30,900,1000,500,west,combined_coastal,8,831622,6.47261883883,46,1140,4,79531.8515625,3213784.25,1.84881093046,-0.606846983372,-0.556506212801,0.57491093874,true,6.10490274429,2.15057134628,topo-bathy.tt3,30,30,30,1,0.178850435261,false
aqaba_lsc_c10_angm30,900,1000,500,west,combined_coastal,9,833030,6.30055350148,44,900,1,79591.875,3214324.5,18.2712885177,-2.43180859089,-2.3847951889,0.258390426636,true,6.26143026352,0.70104598999,topo-bathy.tt3,30,30,30,1,0.174095951606,false
aqaba_lsc_c10_angm30,900,1000,500,west,combined_coastal,10,779939,6.11913434055,44,900,1,72959.3984375,3195717.5,15.6714313877,-1.33739987907,-1.30413427949,0.288225919008,true,6.08989191055,-0.597512841225,topo-bathy.tt3,30,30,30,1,0.169083004497,false
aqaba_lsc_c10_angm30,900,1000,500,west,landward_inundated,1,841453,5.05374568657,45,1020,1,79381.796875,3217625.75,0.793874410202,0.466152342693,0.443190425634,0.250246495008,true,4.24711275101,2.73904705048,topo-bathy.tt3,30,30,30,1,0.139644344623,false
aqaba_lsc_c10_angm30,900,1000,500,west,landward_inundated,2,778715,5.02702502897,44,900,1,72959.3984375,3195207.5,5.11533011126,0.299717826907,0.248256266117,0.289050161839,true,4.88844060898,1.17223250866,topo-bathy.tt3,30,30,30,1,0.138906003411,false
aqaba_lsc_c10_angm30,900,1000,500,west,landward_inundated,3,723388,4.61321917898,44,900,1,67707.4453125,3174469.75,0.24132377179,0.027262151195,-2.26657915115,0.914146542549,true,4.55762481689,0.714035868645,topo-bathy.tt3,30,30,30,1,0.127471782081,false
aqaba_lsc_c10_angm30,900,1000,500,west,landward_inundated,4,781181,4.58193813904,45,1020,1,72959.3984375,3196197.75,12.3202114377,0.825377958288,-1.2777094394,0.19457693398,true,4.57213687897,-0.299535423517,topo-bathy.tt3,30,30,30,1,0.126607429066,false
aqaba_lsc_c10_angm30,900,1000,500,west,landward_inundated,5,830787,4.53075965258,53,1980,1,79321.7734375,3213514.25,26.3197462355,2.22608976628,2.21999569237,0.100327774882,true,2.05243134499,-4.03922128677,topo-bathy.tt3,30,30,30,1,0.125193272786,false
aqaba_lsc_c10_angm30,900,1000,500,west,landward_inundated,6,787312,4.48988994001,44,900,1,73109.4609375,3198388.5,9.52203947737,0.554359315339,0.751538157463,1.503277421,true,-3.37756299973,-2.95823931694,topo-bathy.tt3,30,30,30,1,0.124063967004,false
aqaba_lsc_c10_angm30,900,1000,500,west,landward_inundated,7,786899,4.48910934368,46,1140,1,72959.3984375,3198268.5,10.3489354609,0.742238719636,0.986028537154,0.23099912703,true,3.57715249062,-2.71220993996,topo-bathy.tt3,30,30,30,1,0.124042397683,false
aqaba_lsc_c10_angm30,900,1000,500,west,landward_inundated,8,765389,4.38416791114,45,1020,3,72839.359375,3189625.25,351.005010432,3.75948248319,3.3955731988,0.303304374218,true,-4.29709196091,-0.869441747665,topo-bathy.tt3,30,30,30,1,0.121142671721,false
aqaba_lsc_c10_angm30,900,1000,500,west,landward_inundated,9,801480,4.3376482394,44,900,1,75570.375,3202980.25,13.5737772823,0.834208312267,-0.257456615567,0.160789236426,true,2.85718250275,-3.26369428635,topo-bathy.tt3,30,30,30,1,0.119857247112,false
aqaba_lsc_c10_angm30,900,1000,500,west,landward_inundated,10,768095,4.24383879251,45,1020,1,73079.4453125,3190645.75,11.6096193601,1.34378365171,-2.29323965311,1.35163629055,true,3.62372684479,-2.20879411697,topo-bathy.tt3,30,30,30,1,0.117265118512,false
aqaba_lsc_c10_angm30,900,1000,500,west,seaward,1,830788,10.6951827492,64,3300,8,79351.78125,3213514.25,4.76470264331,-0.809715163167,-0.746572524309,0.313629567623,true,-6.35723686218,-8.60072517395,topo-bathy.tt3,30,30,30,1,0.295527689415,false
aqaba_lsc_c10_angm30,900,1000,500,west,seaward,2,830881,10.2717879064,46,1140,6,79381.796875,3213544.25,4.15342861696,-1.10721788828,-1.03755170107,0.74664914608,true,-4.58606100082,-9.19117355347,topo-bathy.tt3,30,30,30,1,0.283828506469,false
aqaba_lsc_c10_angm30,900,1000,500,west,seaward,3,830974,9.23826342133,54,2100,5,79411.8046875,3213574.25,3.7091312737,-1.32269462144,-1.24598532915,0.742471694946,true,7.81636142731,4.92442941666,topo-bathy.tt3,30,30,30,1,0.255270312544,false
aqaba_lsc_c10_angm30,900,1000,500,west,seaward,4,831344,8.48242258338,55,2220,9,79471.828125,3213694.25,4.93773259026,-0.677921382648,-0.610688880086,0.417274802923,true,-3.12608361244,-7.88537216187,topo-bathy.tt3,30,30,30,1,0.234385031606,false
aqaba_lsc_c10_angm30,900,1000,500,west,seaward,5,831437,8.28967155354,49,1500,2,79501.8359375,3213724.25,4.39767022693,-1.80287781649,-1.71224030852,1.33434855938,true,8.14340591431,1.55035305023,topo-bathy.tt3,30,30,30,1,0.22905896399,false
aqaba_lsc_c10_angm30,900,1000,500,west,seaward,6,830685,8.2620505565,65,3420,8,79321.7734375,3213484.25,5.44818685979,-0.476200354669,-0.417611330748,0.312062859535,true,-4.99759864807,-6.57917070389,topo-bathy.tt3,30,30,30,1,0.228295744733,false
aqaba_lsc_c10_angm30,900,1000,500,west,seaward,7,833750,7.40945129719,44,900,1,79591.875,3214624.5,13.6801782735,-3.5357007239,-3.6303113699,1.70507907867,true,7.40789794922,0.151711896062,topo-bathy.tt3,30,30,30,1,0.204736849573,false
aqaba_lsc_c10_angm30,900,1000,500,west,seaward,8,831622,6.47261883883,46,1140,4,79531.8515625,3213784.25,1.84881093046,-0.606846983372,-0.556506212801,0.57491093874,true,6.10490274429,2.15057134628,topo-bathy.tt3,30,30,30,1,0.178850435261,false
aqaba_lsc_c10_angm30,900,1000,500,west,seaward,9,833030,6.30055350148,44,900,1,79591.875,3214324.5,18.2712885177,-2.43180859089,-2.3847951889,0.258390426636,true,6.26143026352,0.70104598999,topo-bathy.tt3,30,30,30,1,0.174095951606,false
aqaba_lsc_c10_angm30,900,1000,500,west,seaward,10,779939,6.11913434055,44,900,1,72959.3984375,3195717.5,15.6714313877,-1.33739987907,-1.30413427949,0.288225919008,true,6.08989191055,-0.597512841225,topo-bathy.tt3,30,30,30,1,0.169083004497,false
aqaba_lsd_nc8_angm40,900,1000,500,east,combined_coastal,1,603423,18.1589740151,53,1980,5,75360.296875,3133594.5,24.5751757539,-29.1884035161,-0.295745640993,0.655716300011,true,-13.3092651367,-12.3536148071,topo-bathy.tt3,30,30,30,1,0.753629740909,false
aqaba_lsd_nc8_angm40,900,1000,500,east,combined_coastal,2,650084,17.7644312698,67,3600,2,82412.921875,3149590.5,12.4145200545,3.50710035537,-1.30093464255,0.367903500795,true,-16.475151062,-6.64412641525,topo-bathy.tt3,30,30,30,1,0.73725551477,false
aqaba_lsd_nc8_angm40,900,1000,500,east,combined_coastal,3,603093,17.0916339277,61,2940,5,75300.2734375,3133474.5,35.6423195518,-43.1089048073,-1.94541460276,0.9280205369,true,-13.3927307129,-10.6187906265,topo-bathy.tt3,30,30,30,1,0.709333227631,false
aqaba_lsd_nc8_angm40,900,1000,500,east,combined_coastal,4,607546,16.1001608647,65,3420,1,76050.5546875,3134945,2.23678506491,0.115548335781,-8.41808855534,7.04627370834,true,3.45700883865,15.7246389389,topo-bathy.tt3,30,30,30,1,0.668185330897,false
aqaba_lsd_nc8_angm40,900,1000,500,east,combined_coastal,5,630453,15.9721977369,44,900,1,80312.140625,3143258,0.398023616233,-0.635147440132,-5.49526143074,0.666486978531,true,-5.4549946785,15.0117998123,topo-bathy.tt3,30,30,30,1,0.662874633346,false
aqaba_lsd_nc8_angm40,900,1000,500,east,combined_coastal,6,607381,15.7858693746,66,3540,2,76020.5390625,3134885,9.59178886192,-2.66426706463,-4.51344549656,1.77571284771,true,15.2738513947,3.98787355423,topo-bathy.tt3,30,30,30,1,0.655141674681,false
aqaba_lsd_nc8_angm40,900,1000,500,east,combined_coastal,7,603424,15.3996830175,51,1740,2,75390.3046875,3133594.5,0.960509081338,0.64948280842,-0.295745640993,0.666324853897,true,-12.152718544,-9.45841789246,topo-bathy.tt3,30,30,30,1,0.639114253528,false
aqaba_lsd_nc8_angm40,900,1000,500,east,combined_coastal,8,607630,15.3611796676,67,3600,4,76110.578125,3134975,21.294040899,7.67844290675,-0.123638510704,0.678994059563,true,11.0966882706,10.6221160889,topo-bathy.tt3,30,30,30,1,0.63751629598,false
aqaba_lsd_nc8_angm40,900,1000,500,east,combined_coastal,9,607299,15.2629868726,48,1380,4,76020.5390625,3134855,21.8604742873,1.37110063806,-0.988109141588,0.754054963589,true,-9.15930557251,-12.2092542648,topo-bathy.tt3,30,30,30,1,0.633441120227,false
aqaba_lsd_nc8_angm40,900,1000,500,east,combined_coastal,10,604418,14.1455877897,50,1620,9,75510.3515625,3133894.5,4.78403581292,-1.91923254081,-0.969398569316,0.912789046764,true,-12.8853645325,-5.83652591705,topo-bathy.tt3,30,30,30,1,0.587067069541,false
aqaba_lsd_nc8_angm40,900,1000,500,east,landward_inundated,1,650084,17.7644312698,67,3600,2,82412.921875,3149590.5,12.4145200545,3.50710035537,-1.30093464255,0.367903500795,true,-16.475151062,-6.64412641525,topo-bathy.tt3,30,30,30,1,0.73725551477,false
aqaba_lsd_nc8_angm40,900,1000,500,east,landward_inundated,2,607546,16.1001608647,65,3420,1,76050.5546875,3134945,2.23678506491,0.115548335781,-8.41808855534,7.04627370834,true,3.45700883865,15.7246389389,topo-bathy.tt3,30,30,30,1,0.668185330897,false
