side,station_id,alongshore_distance_m,normalized_along_gulf_coordinate,x_m,y_m,representation,common_scale_m,shoreline_curvature,channel_axis_orientation_deg,source_topo_id,native_resolution_m,effective_resolution_m,model_grid_spacing_m,raw_source_class_value,raw_source_id,raw_source_class,raw_source_native_resolution_m,raw_source_multibeam,raw_source_confidence,source_overlap_count,distance_to_raw_source_boundary_m,distance_to_raw_source_boundary_censored,multibeam_coverage,distance_to_resolution_boundary_m,depth_at_100m_offshore,depth_at_250m_offshore,depth_at_500m_offshore,depth_at_1000m_offshore,depth_at_2000m_offshore,distance_to_5m_isobath,distance_to_10m_isobath,distance_to_20m_isobath,distance_to_50m_isobath,distance_to_100m_isobath,mean_abs_slope_0_250m,slope_angle_0_250m_deg,mean_abs_slope_250_500m,slope_angle_250_500m_deg,mean_abs_slope_500_1000m,slope_angle_500_1000m_deg,mean_abs_slope_1000_2000m,slope_angle_1000_2000m_deg,isobath_spacing_5_10m,isobath_spacing_10_20m,isobath_spacing_20_50m,isobath_spacing_50_100m,channel_anomaly_100m,channel_anomaly_250m,channel_anomaly_500m,channel_anomaly_1000m,integrated_positive_channel_anomaly_0_1000m,max_positive_channel_anomaly_0_1000m,contiguous_positive_channel_run_length_m,channel_persistence_scale_count
east,east_0000,0,0,74081.9488967,3129012.6,common,250,0.00027102573544,41.043292764,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,111.491657774,false,unknown,111.491657774,111.685080978,207.124916557,143.534337528,342.170985273,755.708310017,2.63415019852,5.35508530948,10.7969555314,27.1225661972,70.2600492218,0.827861761179,39.6200573247,0.254362316118,14.2712407553,0.39727329549,21.6666031045,0.413537324744,22.466920689,2.72093511096,5.44187022192,16.3256106658,43.1374830247,80.749677721,127.307327854,-24.6890947877,-28.2949988154,31517.6913999,127.307327854,150,4
east,east_0000,0,0,74081.9488967,3129012.6,common,500,0.00027102573544,41.043292764,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,111.491657774,false,unknown,111.491657774,154.625097569,145.093513451,193.868129406,357.781959877,728.234211063,1.70566348299,3.46752188459,6.99123868779,17.5623890974,35.1809731134,0.579736148752,30.1024197014,0.195098463823,11.0396438022,0.32782766094,18.1505748408,0.370452251186,20.327262231,1.7618584016,3.5237168032,10.5711504096,17.618584016,98.7041079758,48.2996949778,24.7622747543,-14.6527696945,26348.6001266,98.7041079758,400,4
east,east_0000,0,0,74081.9488967,3129012.6,common,1000,0.00027102573544,41.043292764,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,111.491657774,false,unknown,111.491657774,150.35942063,168.185926773,201.468409899,363.722878888,683.368353619,1.65277166525,3.35999567127,6.77444368331,17.0177877194,34.0900277796,0.67210580204,33.9052766806,0.133129932506,7.58319261816,0.324508937977,17.9787100817,0.319645474731,17.7262437481,1.70722400602,3.41444801204,10.2433440361,17.0722400602,46.0841385192,43.2009049213,29.4140080543,-7.86097974784,23126.7443936,46.0841385192,400,4
east,east_0001,500,0.00290230300142,74405.9600427,3129294.6887,common,250,0.000392577310493,48.8076081541,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,30.9354032573,78.0267616091,168.223432315,378.906884324,741.918773901,8.71939813604,19.0426376001,39.6891165281,165.654930689,298.564684029,0.308999802177,17.1711386695,0.360786682825,19.8387686179,0.421366904018,22.8489473783,0.363011889577,19.9514991122,10.323239464,20.6464789281,125.965814161,132.909753341,-11.0132161592,-17.0428538708,-6.70935891178,11.858493368,2964.623342,11.858493368,0,4
east,east_0001,500,0.00290230300142,74405.9600427,3129294.6887,common,500,0.000392577310493,48.8076081541,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,55.8193919789,92.4204165172,160.363365133,377.428961341,716.113394121,4.65589134971,10.1681848098,21.1927717301,69.9703421113,281.999744969,0.36657442181,20.131644409,0.271771794465,15.2041515124,0.434131192415,23.4671685653,0.33868443278,18.7104403144,5.51229346013,11.0245869203,48.7775703812,212.029402857,-13.0841633594,-13.8321615376,-17.0424748646,8.7369444209,2184.23610522,8.7369444209,0,4
east,east_0001,500,0.00290230300142,74405.9600427,3129294.6887,common,1000,0.000392577310493,48.8076081541,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,99.0517151853,119.917127047,168.867727031,371.583858636,673.280435659,2.22594342718,4.86132567187,10.1320901613,25.9443836294,108.904715367,0.47656126393,25.4806602337,0.195802399935,11.0784923218,0.405432263209,22.0692211751,0.301696577023,16.7883830004,2.63538224469,5.27076448938,15.8122934682,82.9603317377,-16.3514237825,-14.6870481492,-10.6338181784,2.89207180547,723.017951367,2.89207180547,0,4
east,east_0002,1000,0.00580460600284,74637.4290991,3129647.28996,common,250,0.000652796950203,63.5363157879,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,27.9191896897,79.8175887031,181.642150139,370.465984088,740.158653846,10.0826656366,21.9831511816,45.7841222717,173.250601723,287.882546746,0.316215319955,17.5477523325,0.407298245744,22.1609814617,0.377647667899,20.6889267445,0.369692669758,20.2889837929,11.900485545,23.80097109,127.466479451,114.631945023,-25.0426458861,-30.5040535536,0,0,0,0,0,2
east,east_0002,1000,0.00580460600284,74637.4290991,3129647.28996,common,500,0.000652796950203,63.5363157879,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,55.9209895931,96.7938184728,169.105854652,372.434729571,715.518826016,4.80966287212,10.4864675534,21.8400769161,73.3729471795,261.796533863,0.384120239033,21.0127930701,0.289248144717,16.1324147179,0.406657749838,22.1294983346,0.343084096445,18.9362793007,5.67680468131,11.3536093626,51.5328702634,188.423586684,-25.9651314902,-18.9175191639,-16.5999706916,0,0,0,0,2
east,east_0002,1000,0.00580460600284,74637.4290991,3129647.28996,common,1000,0.000652796950203,63.5363157879,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,104.275282111,124.985021851,172.054401845,372.132591073,673.904908305,2.10790567667,4.59584903803,9.57173576075,24.4993959289,49.3788295425,0.496885052548,26.4220946786,0.188277519974,10.6626848493,0.400156378457,21.8091330574,0.301772317232,16.7923604711,2.48794336136,4.97588672272,14.9276601682,24.8794336136,-22.255713714,-19.2383066899,-14.8942867288,0.548732437879,137.18310947,0.548732437879,0,2
east,east_0003,1500,0.00870690900426,74796.7535983,3130079.74503,common,250,0.000417276245281,86.2101182798,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,52.9618355758,110.321642257,197.962795411,363.630797824,655.867225417,0,5.97177290035,18.9026002913,83.3843609607,224.225208492,0.419759549045,22.7706937214,0.350564612618,19.3188606719,0.331336004827,18.3318925385,0.292236427593,16.2902856351,5.97177290035,12.9308273909,64.4817606694,140.840847532,9.41528272341,0,0,-15.2760864999,706.146204256,9.41528272341,0,3
east,east_0003,1500,0.00870690900426,74796.7535983,3130079.74503,common,500,0.000417276245281,86.2101182798,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,81.8861210834,115.711337637,185.705825344,364.949304269,641.223516828,0,3.51086258964,11.1130200892,33.9194925879,181.116731225,0.441318330565,23.8127468858,0.279977950828,15.6410749701,0.35848695785,19.7220945732,0.276274212559,15.4441031413,3.51086258964,7.60215749956,22.8064724987,147.197238637,0.508236514027,8.6319573317,0,-12.479657072,1764.50920489,8.6319573317,150,3
east,east_0003,1500,0.00870690900426,74796.7535983,3130079.74503,common,1000,0.000417276245281,86.2101182798,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,126.530995825,144.223328541,186.948688574,365.799715025,616.957628944,0,1.94594408173,6.15954487554,18.8003472569,39.868351226,0.555366294184,29.0463170738,0.17090144013,9.69823582079,0.357702052902,19.6822341963,0.251157913919,14.0986674528,1.94594408173,4.2136007938,12.6408023814,21.068003969,0,0,0,-6.33287604882,0,0,0,3
east,east_0004,2000,0.0116092120057,74693.2058748,3130489.29821,common,250,-8.49379239224e-05,87.4444835336,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,87.3174267904,160.192379596,271.258259739,483.26215025,805.901137805,5.04660041558,8.55550156689,15.5733038695,36.6267107773,116.780974853,0.649534081407,33.0050971849,0.444263520572,23.9538321035,0.424007781021,22.9773223872,0.322638987555,17.8817242584,3.5089011513,7.01780230261,21.0534069078,80.154264076,34.3555912146,41.543980111,73.2954643277,41.4360521224,48730.2775168,73.2954643277,900,4
east,east_0004,2000,0.0116092120057,74693.2058748,3130489.29821,common,500,-8.49379239224e-05,87.4444835336,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,117.983576968,153.699211955,266.572437467,482.462731964,779.128314959,3.20181225577,5.42803224256,9.88047221614,23.2377921369,45.4999920048,0.623561410845,31.9460729091,0.451492902047,24.2988381928,0.431780588993,23.353749436,0.296665582995,16.5238103667,2.22621998679,4.45243997358,13.3573199208,22.2621998679,36.0974558842,40.6704672143,67.5513824866,38.532024242,45806.1771271,67.5513824866,900,4
east,east_0004,2000,0.0116092120057,74693.2058748,3130489.29821,common,1000,-8.49379239224e-05,87.4444835336,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,176.935378033,210.555246631,265.709399069,479.519191006,740.550165139,2.14348356293,3.63384763427,6.61457577694,15.556760205,30.4604009183,0.850985549547,40.3973031184,0.220616609752,12.4411123099,0.427619583875,23.1525005445,0.261030974133,14.6295324406,1.49036407134,2.98072814267,8.94218442802,14.9036407134,48.3356240681,49.8126872677,49.3805932299,35.6152468059,41009.2434213,49.8126872677,900,4
east,east_0005,2500,0.0145115150071,74835.4879714,3130947.61039,common,250,-0.000198379324404,81.3435337184,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,43.7306260454,false,unknown,43.7306260454,43.5465528524,118.648399485,204.154744999,441.826098127,880.175015885,7.60896827752,15.8049376732,32.1968764645,112.724005656,207.088492694,0.47316118381,25.3216954975,0.342025382056,18.8819899531,0.475342706256,25.4237368863,0.438348917758,23.6701902064,8.19596939565,16.3919387913,80.5271291911,94.3644870381,-30.2805467676,-20.6753323915,0,-27.9470106282,0,0,0,0
east,east_0005,2500,0.0145115150071,74835.4879714,3130947.61039,common,500,-0.000198379324404,81.3435337184,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,43.7306260454,false,unknown,43.7306260454,81.3778845693,107.079380305,215.466601439,443.930707722,846.94153896,3.25878214236,6.76896614257,13.789334143,34.8504381443,213.943667927,0.426885107091,23.1169142161,0.433548884534,23.4390897054,0.456928212566,24.5569980914,0.403010831239,21.9499686429,3.51018400021,7.02036800042,21.0611040013,179.093229783,-20.2305668977,-8.6319573317,0,-18.0239296569,0,0,0,0
east,east_0005,2500,0.0145115150071,74835.4879714,3130947.61039,common,1000,-0.000198379324404,81.3435337184,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,43.7306260454,false,unknown,43.7306260454,128.599753965,161.741586255,216.328805839,443.9039442,794.475290054,1.97998381542,4.11271537154,8.3781784838,21.1745678206,42.5018833818,0.645533930893,32.8436149512,0.218348878333,12.3171523946,0.455150276723,24.4726681313,0.350571345854,19.3192042348,2.13273155613,4.26546311225,12.7963893368,21.3273155613,-0.369119035673,0,-7.64416102499,-3.99560751312,0,0,0,0
east,east_0006,3000,0.0174138180085,74838.0567315,3131440.73709,common,250,-0.000516734211133,76.0781855026,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,76.5298690043,139.323731876,172.745547455,483.930997229,971.468994548,5.08953927332,9.30733005323,17.7429116131,43.0496562926,132.877411202,0.56142860098,29.3111002056,0.133687262316,7.61456686896,0.622370899548,31.8969324144,0.487537997318,25.9909925968,4.21779077991,8.43558155983,25.3067446795,89.8277549097,2.70276938433,0,-50.2074951764,14.1578884739,3742.1798223,14.1578884739,0,4
east,east_0006,3000,0.0174138180085,74838.0567315,3131440.73709,common,500,-0.000516734211133,76.0781855026,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,101.608451467,113.028744741,199.021054981,484.774441557,949.88620748,2.89196788604,5.28859257652,10.0818419575,24.4615901003,48.4278370051,0.456248652439,24.5247789794,0.343969240958,18.9816411644,0.571506773153,29.7482588879,0.465111765923,24.9436926698,2.39662469047,4.79324938095,14.3797481428,23.9662469047,0,0,-16.445546458,22.8198041788,5704.95104469,22.8198041788,0,4
east,east_0006,3000,0.0174138180085,74838.0567315,3131440.73709,common,1000,-0.000516734211133,76.0781855026,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,128.968873001,160.742559363,223.972966864,477.117643525,903.219942897,2.47998144576,4.53518572154,8.64559427311,20.9768199278,41.5288626856,0.647103910926,32.9070638094,0.252921630003,14.1936850215,0.506289353322,26.8526080588,0.426102299373,23.0789654081,2.05520427578,4.11040855157,12.3312256547,20.5520427578,0,-0.999026892441,0,29.2180918112,7304.52295281,29.2180918112,0,4
east,east_0007,3500,0.0203161210099,75059.8774855,3131852.84823,common,250,1.58986701371e-05,51.7368442905,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,73.82709962,190.022710173,228.798246903,469.773108755,896.295135816,4.43242268181,9.2372859615,18.8470125209,47.676192199,134.638752851,0.758540575569,37.1817928636,0.15510214692,8.81644817547,0.481949723705,25.7317291185,0.42652202706,23.0993155554,4.80486327969,9.60972655938,28.8291796781,86.9625606517,0,50.6989782963,22.1081524956,17.8897053601,22902.7791851,50.6989782963,750,4
east,east_0007,3500,0.0203161210099,75059.8774855,3131852.84823,common,500,1.58986701371e-05,51.7368442905,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,128.900908457,162.395547991,241.152603972,461.954637379,858.210967261,2.08126633289,4.33741401916,8.8497093917,22.3865955093,44.948072372,0.648031926843,32.9445257552,0.315028223922,17.4858984493,0.441604066814,23.8264481542,0.396256329882,21.6162603433,2.25614768627,4.51229537254,13.5368861176,22.5614768627,27.2924569896,49.3668032501,25.686002533,8.52197365981,23683.0392891,49.3668032501,900,4
east,east_0007,3500,0.0203161210099,75059.8774855,3131852.84823,common,1000,1.58986701371e-05,51.7368442905,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,167.322961705,188.863383862,241.124883014,447.899551713,801.794994005,1.41773966078,2.95460690592,6.02834139618,15.249544867,30.6182173183,0.753903270325,37.0127598731,0.209045996609,11.8074174287,0.413549337399,22.4675084463,0.353895442291,19.4886393114,1.53686724513,3.07373449026,9.22120347079,15.3686724513,38.3540887041,27.1217976063,17.1519161502,1.28335607445,15053.723749,38.3540887041,900,4
east,east_0008,4000,0.0232184240114,75355.878764,3132097.28108,common,250,0.00077479029629,76.9891122013,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,27.2863279354,85.1351094665,222.953042632,355.83370251,872.63232566,9.07485809499,23.2058954906,53.3271246056,167.545021683,278.117552488,0.333384304655,18.4375771802,0.551271732661,28.8667060524,0.265761319756,14.8829775358,0.51679862315,27.3298585265,14.1310373956,30.121229115,114.217897077,110.572530805,-49.2435410689,-89.9404209558,0,-113.939406245,0,0,0,1
east,east_0008,4000,0.0232184240114,75355.878764,3132097.28108,common,500,0.00077479029629,76.9891122013,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,57.9330506604,96.5084880387,179.076509204,353.608201664,827.108084824,3.5954779204,9.19422474559,20.391718396,65.4819647754,258.020715763,0.378877818944,20.7505867267,0.330272084662,18.2769471523,0.34906338492,19.2422246109,0.47349988316,25.3375495666,5.59874682519,11.1974936504,45.0902463795,192.538750988,-70.9678577963,-54.16901428,-60.678441117,-108.346435715,0,0,0,1
east,east_0008,4000,0.0232184240114,75355.878764,3132097.28108,common,1000,0.00077479029629,76.9891122013,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,121.402278342,131.642077558,172.05469221,373.070796026,758.292375827,1.50357190331,3.8448791249,8.52749356808,22.5753368976,45.9884091135,0.519412177019,27.4479140892,0.161650458608,9.18245699939,0.402032207634,21.9017157487,0.385221579801,21.0677614762,2.34130722159,4.68261444318,14.0478433295,23.4130722159,-43.6800813062,-57.2213063041,-69.0701908044,-74.8287556871,0,0,0,1
east,east_0009,4500,0.0261207270128,75200.1295983,3132459.82062,common,250,7.99096493219e-05,96.1290582756,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,111.491657774,false,unknown,111.491657774,84.8107354861,195.926153811,206.690094407,451.883403395,941.290182688,3.55058202448,7.37493928128,15.0236537949,37.9697973357,119.484836528,0.782272870173,38.0351077715,0.0430557623858,2.46539077475,0.490386617976,26.1227140157,0.489406779292,26.0774392771,3.8243572568,7.64871451359,22.9461435408,81.5150391925,0,10.7495685672,-22.1081524956,-17.8897053601,2149.91371343,10.7495685672,0,2
east,east_0009,4500,0.0261207270128,75200.1295983,3132459.82062,common,500,7.99096493219e-05,96.1290582756,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,111.491657774,false,unknown,111.491657774,139.077525423,150.677502319,239.754950321,453.432663719,893.216288647,1.91281939597,3.9731308287,8.09375369417,20.4556222906,41.0587366179,0.601278264205,31.0175784757,0.356309792009,19.6114812242,0.427355426795,23.139703975,0.439783624928,23.7391071209,2.06031143274,4.12062286547,12.3618685964,20.6031143274,4.84651022017,-11.7180456724,-1.3976536505,-8.52197365981,363.488266513,4.84651022017,0,2
east,east_0009,4500,0.0261207270128,75200.1295983,3132459.82062,common,1000,7.99096493219e-05,96.1290582756,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,111.491657774,false,unknown,111.491657774,165.082359648,191.334883185,242.938753151,446.616195639,818.669497785,1.47597992122,3.06576843579,6.24534546495,15.7840765524,31.6819616982,0.763907787671,37.3764912926,0.206415479862,11.6629347173,0.407354884977,22.1637648457,0.372053302146,20.4078837341,1.58978851458,3.17957702916,9.53873108747,15.8978851458,-2.24060205724,0,0,-1.28335607445,0,0,0,2
east,east_0010,5000,0.0290230300142,75267.9162712,3132916.43483,common,250,-0.000381550776127,81.5675978498,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,111.747617015,175.075530422,282.615531379,569.783805604,1009.3455432,2.33969773068,5.0744708913,10.5440172125,26.9526561763,70.0469300706,0.697412847832,34.8924140655,0.430160003827,23.2754413378,0.574336548451,29.8703258898,0.439561737596,23.7284534051,2.73477316062,5.46954632124,16.4086389637,43.0942738944,20.1810983534,-10.1010548212,39.5691223974,10.1609462069,18892.2398272,39.5691223974,500,4
east,east_0010,5000,0.0290230300142,75267.9162712,3132916.43483,common,500,-0.000381550776127,81.5675978498,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,134.231015203,164.714557995,287.840982639,568.403623599,980.272976816,1.66977372482,3.62150120956,7.52495617903,19.2353210875,38.7525959348,0.655968958123,33.2636312616,0.492505698575,26.2205090029,0.561125281921,29.2978846302,0.411869353217,22.3852614927,1.95172748474,3.90345496948,11.7103649084,19.5172748474,-1.38977789094,13.5710021064,11.357279899,1.93615650674,7457.2195101,13.5710021064,750,4
east,east_0010,5000,0.0290230300142,75267.9162712,3132916.43483,common,1000,-0.000381550776127,81.5675978498,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,191.301982963,232.811805881,301.267411677,560.549352711,919.88020253,1.20903561606,2.62222592253,5.44860653545,13.9277483742,28.0596514389,0.928357949668,42.8723347883,0.273822423184,15.3135058927,0.518563882067,27.409623803,0.359330849819,19.76492836,1.41319030646,2.82638061293,8.47914183878,14.1319030646,14.3636452969,13.0421160344,14.326607181,0,9058.17429703,14.3636452969,400,4
east,east_0011,5500,0.0319253330156,75335.5681004,3133373.43289,common,250,-0.000557516973658,74.2678091336,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,129.119297585,185.176585243,265.519670084,604.123037401,1060.91848916,2.42850954748,4.80143886652,9.5472975046,23.7848734188,47.5141666092,0.74117479343,36.5449103003,0.321372339362,17.8159687068,0.677206734633,34.1061218121,0.456795451758,24.5507049741,2.37292931904,4.74585863808,14.2375759142,23.7292931904,37.5527789226,0,22.4732611021,44.5001780031,22368.9758333,44.5001780031,500,4
east,east_0011,5500,0.0319253330156,75335.5681004,3133373.43289,common,500,-0.000557516973658,74.2678091336,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,143.74617196,166.666305767,276.48370274,596.385116543,1028.18017902,1.75954752677,3.47882506423,6.91738013916,17.2330453639,34.4258207386,0.667133675527,33.7085880511,0.439269587889,23.7144234496,0.639802827606,32.6112279198,0.431795062475,23.3544483916,1.71927753746,3.43855507493,10.3156652248,17.1927753746,8.12537886563,15.5227498788,0,29.9176494503,11193.3657533,29.9176494503,150,4
east,east_0011,5500,0.0319253330156,75335.5681004,3133373.43289,common,1000,-0.000557516973658,74.2678091336,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,190.582132777,230.432326129,303.272227581,582.08748952,968.09566092,1.43421379507,2.83560337068,5.63838252188,14.0467199755,28.0606157315,0.922197756972,42.6821801014,0.291359605809,16.2439893932,0.557630523877,29.1453716253,0.3860081714,21.1069957616,1.4013895756,2.80277915121,8.40833745362,14.013895756,13.6437951104,10.6626362818,16.3314230847,21.538136809,14664.6297487,21.538136809,900,4
east,east_0012,6000,0.034827636017,75517.4845118,3133802.39106,common,250,-0.000716951812081,49.6242282523,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,91.566518662,190.2758176,243.046408982,559.622859397,1064.8282114,3.49896437625,7.04717055632,14.1435829165,35.4328199968,110.426874114,0.760825711537,37.2648105094,0.211082365526,11.9191618016,0.633152900832,32.340064453,0.505205352003,26.8031498093,3.54820618007,7.09641236013,21.2892370804,74.9940541171,0,15.2002871779,0,0,3040.05743557,15.2002871779,0,3
east,east_0012,6000,0.034827636017,75517.4845118,3133802.39106,common,500,-0.000716951812081,49.6242282523,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,135.620793094,151.143555889,278.043858567,566.467467092,1045.3649607,1.96745351037,3.96259548776,7.95287944255,19.9237313069,39.8751510809,0.604296664691,31.1444287116,0.507601210715,26.9124046204,0.57684721705,29.9783782178,0.478897493608,25.5896435622,1.9951419774,3.99028395479,11.9708518644,19.951419774,1.38977789094,0,1.56015582774,0,689.291777222,1.56015582774,0,3
east,east_0012,6000,0.034827636017,75517.4845118,3133802.39106,common,1000,-0.000716951812081,49.6242282523,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,176.938337666,219.769689847,286.940804496,578.421343008,1005.43138642,1.50915920214,3.0395571805,6.10035313721,15.2827410073,30.5867207909,0.878801200524,41.30904469,0.268684458597,15.039298401,0.582961077023,30.2405209322,0.427010043408,23.1229688715,1.53039797835,3.06079595671,9.18238787013,15.3039797835,0,0,0,17.8719902973,4467.99757433,17.8719902973,0,3
east,east_0013,6500,0.0377299390185,75854.9155487,3133984.18715,common,250,0.000623660010687,33.1894961871,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,53.0198841929,104.083057916,139.103125442,365.743810042,912.419230377,5.24696074703,11.3035488581,23.4167250803,86.3651441587,233.038098048,0.413658688908,22.4728585869,0.140080270103,7.97412107243,0.4532813692,24.3839012915,0.546675420335,28.6643432584,6.05658811108,12.1131762222,62.9484190785,146.67295389,-6.9150456916,-7.97878764815,-4.19441155879,0,0,0,0,0
east,east_0013,6500,0.0377299390185,75854.9155487,3133984.18715,common,500,0.000623660010687,33.1894961871,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,75.7309388007,94.3231427321,137.244592068,359.054671313,878.832975362,3.14835958335,6.78252384362,14.0508523642,35.8558379258,268.996574816,0.37461902817,20.536905878,0.171685797344,9.74189514656,0.44362015849,23.9230390091,0.519778304049,27.4644321025,3.63416426027,7.26832852055,21.8049855616,233.140736891,-7.45991151018,-1.96925279999,-15.4336738303,0,0,0,0,0
east,east_0013,6500,0.0377299390185,75854.9155487,3133984.18715,common,1000,0.000623660010687,33.1894961871,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,100.10485674,110.924370857,153.469239419,367.637915306,816.606700462,2.17566648555,4.68704715053,9.70980848051,24.7780924704,49.8918991203,0.441023940671,23.7986276433,0.170179474246,9.65803930171,0.428337351776,23.1872590532,0.448968785155,24.1785918432,2.51138066499,5.02276132997,15.0682839899,25.1138066499,-6.20394999042,-12.771602537,0,0,0,0,0,0
east,east_0014,7000,0.0406322420199,76180.3024382,3134235.95343,common,250,0.00164723465599,85.3573147157,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,197.998830586,false,unknown,197.998830586,22.3798039998,56.5886584783,116.512187381,320.550411779,861.792214625,14.8398641003,30.0541393666,79.5718730021,221.553712509,438.049387999,0.225862449883,12.727408455,0.23969411561,13.4791607574,0.408076448797,22.1992145321,0.541241802846,28.4241044534,15.2142752663,49.5177336355,141.981839507,216.49567549,-37.5551258847,-55.4731870863,-26.78534962,-45.1933982627,0,0,0,0
