side,station_id,alongshore_distance_m,normalized_along_gulf_coordinate,x_m,y_m,representation,common_scale_m,shoreline_curvature,channel_axis_orientation_deg,source_topo_id,native_resolution_m,effective_resolution_m,model_grid_spacing_m,raw_source_class_value,raw_source_id,raw_source_class,raw_source_native_resolution_m,raw_source_multibeam,raw_source_confidence,source_overlap_count,distance_to_raw_source_boundary_m,distance_to_raw_source_boundary_censored,multibeam_coverage,distance_to_resolution_boundary_m,depth_at_100m_offshore,depth_at_250m_offshore,depth_at_500m_offshore,depth_at_1000m_offshore,depth_at_2000m_offshore,distance_to_5m_isobath,distance_to_10m_isobath,distance_to_20m_isobath,distance_to_50m_isobath,distance_to_100m_isobath,mean_abs_slope_0_250m,slope_angle_0_250m_deg,mean_abs_slope_250_500m,slope_angle_250_500m_deg,mean_abs_slope_500_1000m,slope_angle_500_1000m_deg,mean_abs_slope_1000_2000m,slope_angle_1000_2000m_deg,isobath_spacing_5_10m,isobath_spacing_10_20m,isobath_spacing_20_50m,isobath_spacing_50_100m,channel_anomaly_100m,channel_anomaly_250m,channel_anomaly_500m,channel_anomaly_1000m,integrated_positive_channel_anomaly_0_1000m,max_positive_channel_anomaly_0_1000m,contiguous_positive_channel_run_length_m,channel_persistence_scale_count
east,east_0000,0,0,74081.9488967,3129012.6,native,0,0.00027102573544,41.043292764,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,111.491657774,false,unknown,111.491657774,137.420316524,213.341378696,131.598500073,333.218459787,777.040191108,3.80323487881,7.7317714227,15.5888445105,39.1600637738,74.5868456738,0.852727609733,40.455143439,0.326971514492,18.1062702908,0.403239919429,21.9612595442,0.443821731321,23.9326884247,3.92853654389,7.85707308778,23.5712192633,35.4267819,101.634929768,139.985690333,-95.1143721111,-34.7498580481,35619.7577992,139.985690333,150,4
east,east_0001,500,0.00290230300142,74405.9600427,3129294.6887,native,0,0.000392577310493,48.8076081541,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,35.7853867568,72.2726469058,226.712872184,377.51956107,759.869482198,11.0657120802,24.1668451931,50.4422572041,178.912338494,307.295955471,0.285983343364,15.9596472938,0.617760901112,31.7061509202,0.301613377772,16.7840136286,0.382349921128,20.924350779,13.1011331128,26.2754120111,128.47008129,128.383616977,-10.560973581,-16.7870121209,-1.86164619856,11.6000613091,2900.01532728,11.6000613091,0,4
east,east_0002,1000,0.00580460600284,74637.4290991,3129647.28996,native,0,0.000652796950203,63.5363157879,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,28.1638152034,73.3556883627,241.18847772,367.968317835,757.080188858,11.3947043717,24.8437782131,53.6747822169,190.840421736,298.779454983,0.290367718593,16.1915914024,0.671331157431,33.8746925486,0.25355968023,14.2280394291,0.389111871022,21.2616022663,13.4490738414,28.8310040038,137.165639519,107.939033247,-28.7435187154,-31.4079413281,10.7523131393,0,4032.11742724,10.7523131393,0,2
east,east_0003,1500,0.00870690900426,74796.7535983,3130079.74503,native,0,0.000417276245281,86.2101182798,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,56.9073339187,104.763629691,230.436164581,363.870681686,667.963982466,0,6.44827724587,20.410891268,78.0240488674,235.252482513,0.397527498781,21.6791814231,0.502690139561,26.6882253593,0.26686903421,14.9422416591,0.30409330078,16.9141651864,6.44827724587,13.9626140221,57.6131575994,157.228433646,15.5848602005,0,0,-13.6488793838,1168.86451504,15.5848602005,0,3
east,east_0004,2000,0.0116092120057,74693.2058748,3130489.29821,native,0,-8.49379239224e-05,87.4444835336,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,105.666190659,186.751595296,277.655165749,482.395342987,825.88592504,8.6384616937,14.6447839079,26.6574283364,57.9779635262,95.7226304204,0.755770944208,37.0809286,0.36361428181,19.9819890786,0.409480354477,22.2681356875,0.343490582053,18.9571139286,6.00632221424,12.0126444285,31.3205351898,37.7446668942,48.7588567402,59.5968028456,47.2190011676,42.385891294,43879.873086,59.5968028456,900,4
east,east_0005,2500,0.0145115150071,74835.4879714,3130947.61039,native,0,-0.000198379324404,81.3435337184,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,43.7306260454,false,unknown,43.7306260454,41.3224737182,127.154792451,205.250490593,440.009451693,903.090425898,14.743295034,30.6239756313,57.7303593565,117.825610299,208.688166885,0.507186755673,26.8935199331,0.312382792572,17.3479064048,0.469517922199,25.1508968328,0.463080974205,24.8479569624,15.8806805972,27.1063837252,60.0952509427,90.8625565859,-28.0671865847,-50.278783216,0,-30.4003745849,0,0,0,0
east,east_0006,3000,0.0174138180085,74838.0567315,3131440.73709,native,0,-0.000516734211133,76.0781855026,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,85.4314932991,177.433575667,172.164058773,482.735195219,984.032300452,9.17370772753,16.7761207934,31.9809469252,66.9362765613,123.289618585,0.713867976141,35.5218260523,0.0210780675729,1.2075055079,0.621142272891,31.8461635737,0.501297105233,26.6244752484,7.60241306589,15.2048261318,34.9553296361,56.3533420241,16.0418329962,0,-33.0864318202,12.3253689409,4284.47970994,16.0418329962,0,4
east,east_0007,3500,0.0203161210099,75059.8774855,3131852.84823,native,0,1.58986701371e-05,51.7368442905,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,69.3896603029,189.286546657,176.505156484,470.409826278,922.518205086,21.1019572952,43.9770364597,57.4763524867,83.3058361797,125.857977008,0.755595921505,37.0745455984,0.0511255606929,2.92673064266,0.587809339589,30.4474100284,0.452108378808,24.3281244007,22.8750791645,13.4993160269,25.8294836931,42.5521408282,0,11.8529709902,-28.7453341099,22.9889039939,8117.82019652,22.9889039939,0,4
east,east_0008,4000,0.0232184240114,75355.878764,3132097.28108,native,0,0.00077479029629,76.9891122013,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,24.2800211488,82.0651623627,225.8838828,358.540721835,898.71270921,16.1667556177,41.3410366707,82.9619944962,176.846474529,286.555133747,0.32110451624,17.8020589749,0.575274881751,29.9107366481,0.26531367807,14.859018885,0.540171987375,28.3766751583,25.174281053,41.6209578255,93.8844800327,109.708659218,-61.1514721502,-107.221384294,18.6376878397,-111.869104443,6989.1329399,18.6376878397,0,1
east,east_0009,4500,0.0261207270128,75200.1295983,3132459.82062,native,0,7.99096493219e-05,96.1290582756,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,111.491657774,false,unknown,111.491657774,98.3310291163,195.243642544,207.246194961,447.420922284,966.629155437,6.83812221079,14.2035124818,28.9342930239,62.2594047348,102.641351054,0.779542825108,37.937941395,0.0480102096656,2.74867180584,0.480349454647,25.6572765872,0.519208233153,27.4387109086,7.36539027105,14.7307805421,33.3251117109,40.3819463187,0,0,-18.6376878397,-22.9889039939,0,0,0,2
east,east_0010,5000,0.0290230300142,75267.9162712,3132916.43483,native,0,-0.000381550776127,81.5675978498,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,142.945415225,204.701382537,281.704172687,568.92549101,1028.54653598,3.95492651906,8.57767190824,17.8231626866,45.5596350217,75.638694264,0.815916256291,39.2115647195,0.308011160599,17.1194163836,0.574442636646,29.8748963831,0.459621044969,24.6845071116,4.62274538918,9.24549077836,27.7364723351,30.0790592423,39.1657900496,2.42658481041,25.573633242,22.6076044924,18664.7648047,39.1657900496,900,4
east,east_0011,5500,0.0319253330156,75335.5681004,3133373.43289,native,0,-0.000557516973658,74.2678091336,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,160.210074072,239.115692117,270.792217477,606.544933894,1078.66449209,3.99084783566,7.89035889455,15.6893810124,39.0864473657,68.7111771239,0.956931220925,43.7392193747,0.126706101438,7.22124458077,0.671505432834,33.8815751153,0.472119558193,25.2729123595,3.8995110589,7.7990221178,23.3970663534,29.6247297581,56.4304488967,36.8408943904,14.6616780315,60.2270473759,32155.3536511,60.2270473759,900,4
east,east_0012,6000,0.034827636017,75517.4845118,3133802.39106,native,0,-0.000716951812081,49.6242282523,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,103.779625175,202.274797727,256.130539445,546.317886518,1075.45298302,8.30940519683,16.7357507384,33.5884418216,63.6827252759,97.4476265797,0.808821632043,38.9666812753,0.215422966873,12.1570416408,0.580374694146,30.1297948855,0.529135096498,27.8848879792,8.42634554161,16.8526910832,30.0942834542,33.7649013038,0,0,0,0,0,0,0,3
east,east_0013,6500,0.0377299390185,75854.9155487,3133984.18715,native,0,0.000623660010687,33.1894961871,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,59.44772466,108.653998129,158.002021605,365.449606928,932.295535845,8.78704697577,18.9299710056,39.2158190654,86.1598625126,211.834901106,0.431942449759,23.3615656219,0.197392093904,11.1661856713,0.414895170646,22.5333260224,0.566845928917,29.5465561557,10.1429240299,20.2858480598,46.9440434472,125.675038594,-23.2388771985,-4.36563614864,0,0,0,0,0,0
east,east_0014,7000,0.0406322420199,76180.3024382,3134235.95343,native,0,0.00164723465599,85.3573147157,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,197.998830586,false,unknown,197.998830586,21.8154456429,56.2385888363,114.131693617,330.058483293,883.730802047,23.0214015889,46.6236353035,91.8224508872,220.459821523,444.093255235,0.224462171315,12.6510496564,0.231572419122,13.0383015799,0.431853579352,23.3572742227,0.553672318755,28.9720851345,23.6022337146,45.1988155837,128.637370636,223.633433712,-60.8711562156,-56.7810454416,-43.8703279884,-35.3911236355,0,0,0,0
east,east_0015,7500,0.0435345450213,75887.3827122,3134383.98989,native,0,-0.000337460376947,127.569089843,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,82.6866018585,113.019634278,139.295316886,130.008453379,573.711670273,0,18.7001803035,52.7956650198,75.3862985431,188.01620903,0.427104252161,23.1275340485,0.105102730432,5.99991472145,0.0185737270141,1.06407381641,0.443703216894,23.9270152407,18.7001803035,34.0954847163,22.5906335233,112.629910487,0,0,-18.7067047192,-235.441153549,0,0,0,0
east,east_0016,8000,0.0464368480227,75826.3352813,3134696.10246,native,0,-0.00143790089786,66.0222593638,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,134.825685944,150.763675366,342.437007072,702.598918032,1100.73154793,2.39181450377,6.28856484933,14.0820655405,37.4625676138,74.6680464184,0.595330645736,30.7666348442,0.766693326821,37.4771415944,0.720323821921,35.7661045757,0.398132629895,21.7091152862,3.89675034556,7.79350069112,23.3805020734,37.2054788046,36.9825608746,0,169.072943353,310.499563344,143800.936659,310.499563344,500,4
east,east_0017,8500,0.0493391510241,76177.8478293,3135037.06793,native,0,-0.000147563337177,45.1834370373,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,145.277816944,197.058828083,239.914100517,573.46671554,1021.13319165,1.71590359426,5.25320335338,12.3278028716,33.5516014263,68.5692426841,0.777937083235,37.8806703656,0.17142108974,9.72716211967,0.667105230045,33.7074601954,0.447666476115,24.1164623587,3.53729975912,7.07459951823,21.2237985547,35.0176412578,41.2894339736,8.31287607964,66.5500367986,39.758729029,39655.2288207,66.5500367986,900,4
east,east_0018,9000,0.0522414540256,76520.9673567,3135395.19668,native,0,0.000339078907206,57.5675029327,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,97.843125069,188.745952003,173.364063719,392.099354689,1000.18768563,6.45287240214,12.099540788,23.3928775597,55.9318467738,103.409385275,0.757839311332,37.156279684,0.0615275531362,3.52083072905,0.43747058194,23.6279629749,0.608088330942,31.3032962494,5.64666838586,11.2933367717,32.5389692141,47.4775385011,-6.14525790167,0,-66.5500367986,-141.608631822,0,0,0,1
east,east_0019,9500,0.055143757027,76681.4540727,3135829.63042,native,0,-9.15595008588e-05,64.6112273421,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,131.191878136,false,unknown,131.191878136,103.988382971,213.533295636,151.305440758,533.707986511,991.991696336,12.1478070624,20.1823360753,36.2513941011,64.2140781277,97.3563208688,0.864372184837,40.8392232212,0.248911419512,13.9775262675,0.764805091506,37.4089432562,0.458283709825,24.6212151103,8.03452901291,16.0690580258,27.9626840266,33.1422427411,6.14525790167,24.7873436331,-50.4066504456,65.2458782949,21729.832643,65.2458782949,150,4
east,east_0020,10000,0.0580460600284,76928.2418281,3136253.34867,native,0,-0.000252502850955,52.3215299591,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,87.4612520908,false,unknown,87.4612520908,53.2537121394,136.682799442,240.568358798,468.462108216,776.385615958,17.5270882081,33.4411404589,56.3039001975,95.7245515996,183.125529678,0.548758382212,28.7561474821,0.415542237423,22.5649483246,0.455787498836,24.5029054742,0.307923507742,17.1148293015,15.9140522508,22.8627597386,39.4206514021,87.4009780784,0,0,67.2042950792,76.3627535275,44292.2990366,76.3627535275,500,4
east,east_0021,10500,0.0609483630298,77262.2648398,3136581.69563,native,0,0.000249176654792,50.1438796674,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,87.4612520908,false,unknown,87.4612520908,36.8037581659,96.6808791496,201.712091204,315.67082109,589.771487108,9.0564993646,27.1944811743,59.0493494868,127.848515292,259.009807438,0.376709742695,20.6418805586,0.420124848216,22.7884861088,0.227917459773,12.8393872545,0.274100666018,15.3283350327,18.1379818097,31.8548683125,68.7991658048,131.161292146,-16.4499539735,0,50.4066504456,0,18902.4939171,50.4066504456,0,1
east,east_0022,11000,0.0638506660312,77500.9849258,3136939.40875,native,0,0.000368779390831,66.5983006319,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,31.2976986362,60.7605836674,145.046179236,304.7633038,621.144199715,14.2505955089,29.6065258528,61.4608699642,200.047238148,386.303084969,0.241602715174,13.5825291949,0.337142382273,18.6311420478,0.319434249129,17.715262646,0.316380895915,17.5563763507,15.355930344,31.8543441114,138.586368184,186.255846821,-21.9560135032,-32.4402822037,0,0,0,0,0,0
east,east_0023,11500,0.0667529690327,77616.8994353,3137401.14115,native,0,1.38599503952e-05,71.2733823334,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,157.673014515,false,unknown,157.673014515,55.6419416687,73.2377295471,131.134884147,223.212659466,597.025067685,9.41173880976,19.4963336153,39.6655232263,90.7563853211,409.588984595,0.291616494726,16.2575554039,0.231588618399,13.0391824874,0.184155550638,10.4344288253,0.373812408219,20.4963669294,10.0845948055,20.1691896111,51.0908620948,318.832599273,0,-19.963136324,-13.911295089,0,0,0,0,0
east,east_0024,12000,0.0696552720341,77810.0871259,3137851.21681,native,0,-4.68757395066e-05,67.3924172938,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,127.495588401,false,unknown,127.495588401,66.4787624422,93.2008658711,143.142995698,185.398056501,608.453299417,9.97088675322,17.1427769787,31.4865574297,75.4574445505,292.286493833,0.380608927427,20.8372715399,0.199768519309,11.2971791501,0.0845101216051,4.83059514103,0.423055242916,22.9310468349,7.17189022549,14.343780451,43.9708871208,216.829049283,0,0,-1.9031835375,-37.8146029651,0,0,0,0
east,east_0025,12500,0.0725575750355,77986.4222124,3138288.53157,native,0,-4.83443480811e-05,68.5876002981,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,87.4612520908,false,unknown,87.4612520908,71.6491531124,111.12136169,178.571937559,206.674121586,603.511431376,7.2566982334,14.0448149957,27.6210485203,69.2179608645,209.495522553,0.445866040191,24.0304692241,0.269802303478,15.099017065,0.0562043680535,3.21688861865,0.39683730979,21.6450248403,6.78811676232,13.5762335246,41.5969123442,140.277561688,0,0,7.29185578167,-16.5385378799,2734.44591813,7.29185578167,0,1
east,east_0026,13000,0.0754598780369,78159.956147,3138743.40891,native,0,-6.37462578798e-05,64.6224901854,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,92.7666666667,false,unknown,92.7666666667,93.5430994553,153.160119731,238.333093697,243.776502524,584.981816381,5.59820455034,11.2210540678,22.4667531028,55.6223721797,118.411987785,0.612552818861,31.4896700062,0.340691895864,18.813560607,0.0108868176539,0.623744062042,0.341205313857,18.8399138347,5.62284951749,11.245699035,33.1556190768,62.7896156054,0,0,59.7611561379,0,22410.4335517,59.7611561379,0,1
east,east_0027,13500,0.0783621810384,78399.1837245,3139158.68664,native,0,7.8220746383e-05,64.9352087619,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,154.611111111,false,unknown,154.611111111,105.559672984,168.571938041,171.280081777,290.464030073,538.017369069,3.29009655016,8.38772235119,18.5829739533,49.1687287594,94.922146425,0.66719610079,33.7110630922,0.0108325749457,0.620636550274,0.238367896591,13.4072809264,0.247553338996,13.9042304335,5.09762580103,10.1952516021,30.5857548062,45.7534176656,6.48636333089,0,-67.0530119196,0,486.477249817,6.48636333089,0,2
east,east_0028,14000,0.0812644840398,78571.5075771,3139623.38443,native,0,-1.93913512416e-05,69.1042088235,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,92.7666666667,false,unknown,92.7666666667,99.073309653,175.252626493,299.952974562,337.17999181,591.977390047,1.67789769381,6.21057480013,15.2759290128,42.4719916507,101.986534373,0.688414067508,34.5440709063,0.498801392274,26.5100847094,0.074454034497,4.25804552045,0.254797398237,14.2946518312,4.53267710632,9.06535421264,27.1960626379,59.5145427219,0,6.68068845205,50.6908385686,0,20345.2021536,50.6908385686,250,4
east,east_0029,14500,0.0841667870412,78750.9724904,3140080.13345,native,0,-0.000275404964709,63.8241661767,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,97.7846525361,false,unknown,97.7846525361,114.233503835,194.202089743,249.262135993,416.050452867,690.736094698,4.26327324471,8.17646787633,16.0028571396,39.4820249292,85.9890980546,0.778597580546,37.9042387207,0.220240185001,12.4205441408,0.333576633749,18.4474939853,0.27468564183,15.3595048516,3.91319463161,7.82638926323,23.4791677897,46.5070731254,15.1601941816,25.6301517017,0,78.8704610573,25980.6601683,78.8704610573,150,4
east,east_0030,15000,0.0870690900426,79002.8562153,3140500.93475,native,0,3.31505588437e-05,53.3246666887,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,95.3890300494,163.819424058,292.288386259,391.087071002,588.756241827,6.29894867686,12.0773777424,23.6342358736,56.8340796464,110.351177683,0.657079291805,33.3080871464,0.513875848805,27.1975368904,0.197597369485,11.1775055724,0.197669170826,11.1814648414,5.77842906557,11.5568581311,33.1998437728,53.5170980367,-3.68427960364,-11.4332024352,6.82753756819,0,2560.32658807,6.82753756819,0,2
east,east_0031,15500,0.089971393044,79317.7740352,3140841.23967,native,0,0.000236248381222,65.7235532869,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,92.7666666667,false,unknown,92.7666666667,59.0091540851,112.913306508,242.415407627,330.49226011,577.887550921,7.36450904261,15.3147314537,31.215176276,83.4360893525,217.287617975,0.450179774503,24.2363104966,0.518008404477,27.3845362999,0.176153704965,9.99037111084,0.247395290812,13.895697525,7.95022241112,15.9004448222,52.2209130765,133.851528622,-36.3798759642,-50.9061175499,-6.84672836567,-60.5948108922,0,0,0,0
east,east_0032,16000,0.0928736960455,79359.0699,3141290.72611,native,0,-0.000181671565724,66.8607018495,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,122.587718887,198.160778384,285.460848691,431.70660829,738.035162999,4.7190019955,10.5270270342,22.1430771115,53.8283138579,85.6323757915,0.788893050354,38.269663034,0.349200281226,19.2492159909,0.292491519199,16.3037503852,0.306328554709,17.0313221634,5.80802503867,11.6160500773,31.6852367464,31.8040619336,44.3140741359,63.3117935465,28.3639086663,101.214348181,51925.9670645,101.214348181,900,4
east,east_0033,16500,0.0957759990469,79668.6079753,3141662.19758,native,0,0.000122259147856,55.3145393134,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,78.2736447512,134.848984838,236.288433311,281.827185774,584.916302139,10.8361083378,20.4389598239,39.6446627963,73.2671518636,147.106471116,0.541964461531,28.4561188395,0.405757793894,22.0852378492,0.091077504926,5.20399908116,0.303089116365,16.8614850623,9.60285148618,19.2057029724,33.6224890673,73.8393192525,0,0,-20.8085067132,-48.6650743352,0,0,0,0
east,east_0034,17000,0.0986783020483,79898.4603436,3142070.12734,native,0,0.000406958112462,73.8656350286,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,75.094592586,129.999981029,257.096940025,277.811219295,556.460714927,5.89031565179,11.3605027328,22.3008768948,57.8615129742,175.777631055,0.521535990668,27.5436621398,0.508387835984,26.9482299099,0.0414285585401,2.37232494905,0.278649495632,15.5704685434,5.47018708099,10.940374162,35.5606360795,117.916118081,-17.1859978727,-21.0023229363,0,-74.6128953966,0,0,0,1
east,east_0035,17500,0.10158060505,79930.7223761,3142568.27419,native,0,-0.000331143533895,78.631521596,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,111.491657774,false,unknown,111.491657774,111.190735508,193.942184654,305.015226659,384.22552613,666.807530524,6.04581015335,11.055248883,21.0741263424,50.9055196418,91.0214619905,0.779906413433,37.9508969043,0.44429216802,23.9552029081,0.158420598942,9.0020210259,0.282582004394,15.7793371109,5.00943872968,10.0188774594,29.8313932994,40.1159423488,32.9170907566,59.0931998165,68.7267933478,102.398340356,65659.5543645,102.398340356,900,4
east,east_0036,18000,0.104482908051,80089.2086541,3143018.82699,native,0,-0.00020686795912,54.8925081234,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,92.2805904587,151.002303965,180.82664737,352.424114691,757.118179816,2.62716911551,8.21578851726,19.3930273207,52.914091598,118.606186704,0.593411069615,30.6853627659,0.11929737362,6.80308407302,0.343194934642,18.941960885,0.404694065125,22.0328870974,5.58861940174,11.1772388035,33.5210642772,65.692095106,17.1859978727,21.0023229363,0,39.7724312843,15432.5222488,39.7724312843,150,4
east,east_0037,18500,0.107385211053,80445.4479659,3143300.4511,native,0,0.000585266264579,66.778860622,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,31.1082520686,57.0403359514,113.44418911,214.180944806,677.478969433,17.4528244631,34.8283596485,66.8260793907,206.143209698,438.315387105,0.22825030714,12.8575149596,0.225615412633,12.7139405611,0.201473511393,11.3910882535,0.463298024627,24.858196252,17.3755351854,31.9977197422,139.317130307,232.172177407,-15.3205723628,-25.7324077755,0,-98.4707386007,0,0,0,0
east,east_0038,19000,0.110287514054,80341.5907411,3143607.07901,native,0,-3.55497313184e-05,88.4257949751,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,61.8444444444,false,false,61.8444444444,42.8484121537,82.7727437269,112.214804566,312.651683407,707.083913031,26.7764905592,42.4544763405,62.4722284075,131.639015253,302.714830692,0.345249049717,19.0471850994,0.117768243355,6.7166852837,0.400873757682,21.8445539165,0.394432229624,21.5258742006,15.6779857813,20.017752067,69.1667868452,171.075815439,0,8.21142157453,0,72.8518443695,19855.2454073,72.8518443695,0,4
east,east_0039,19500,0.113189817055,80466.2668629,3144057.9984,native,0,-0.000359368684851,64.7420110546,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,46.4288244314,74.5613221524,74.7424912764,197.681702004,730.637748041,4.4354967219,11.6164222473,25.9782732981,121.081719272,768.306307024,0.290598840269,16.2038032562,0.000724676496024,0.0415208974662,0.245878421454,13.8137709001,0.532956046037,28.0556544787,7.18092552541,14.3618510508,95.1034459738,647.224587752,11.3083269682,13.7244503126,-11.6827217281,-16.4992428026,3593.01458513,13.7244503126,150,3
east,east_0040,20000,0.116092120057,80745.2192741,3144462.58476,native,0,0.00025878727957,67.835486044,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,61.8444444444,false,false,61.8444444444,33.8305086378,54.53904307,86.4252130045,239.799839037,699.883184487,22.2068185821,36.8818642193,64.2825013036,223.399676138,569.253447121,0.228420907574,12.8668052739,0.127544679738,7.26852744362,0.306749252066,17.0533559201,0.460083345449,24.7063714554,14.6750456372,27.4006370844,159.117174834,345.853770984,-9.01790351587,-20.0222790824,10.2075061578,16.3029404954,7903.54993304,16.3029404954,500,4
east,east_0041,20500,0.118994423058,80826.7705584,3144942.95208,native,0,0.000145337227398,79.5694299657,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,35.1204974632,60.8368718398,73.2994510457,139.386084185,742.596264778,5.00377514668,14.4494261873,33.3407282684,196.235128102,892.887320522,0.23394236351,13.1671109654,0.0498503168237,2.85385033511,0.132173266279,7.52932751911,0.603210180593,31.0988075144,9.44565104058,18.8913020812,162.894399834,696.65219242,-11.3083269682,-13.7244503126,-2.91825580087,-84.1108143567,0,0,0,0
east,east_0042,21000,0.12189672606,80923.3420222,3145430.19135,native,0,-0.00029841678706,76.16269578,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,62.812494671,98.6391167761,76.2177068466,223.496898542,862.9664205,6.1934378901,11.2359211409,21.3208876426,55.4348188431,254.478109614,0.399121498189,21.7580045821,0.0896856397181,5.12489726066,0.294558383391,16.4127793559,0.639469521958,32.5976756238,5.04248325083,10.0849665017,34.1139312005,199.043290771,0,0,0,-16.3029404954,0,0,0,0
