case_id,requested_time_min_s,side,representation,common_scale_m,response,predictor,boundary_exclusion_m,raw_source_class_subset,matched_resolution_subset,spearman_rho,block_bootstrap_ci_low,block_bootstrap_ci_high,sample_count,same_sign_case_count
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_1000m,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,integrated_channel_anomaly_0_1000m,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_20m,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_50m,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,shoreline_curvature_500m,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_source_boundary,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,raw_source_native_resolution,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,velocity_isobath_alignment,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_20m_isobath,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_50m_isobath,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,mean_slope_0_500m,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,mean_slope_0_1000m,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,integrated_channel_anomaly_0_1000m,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,isobath_convergence_20m,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,isobath_convergence_50m,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,shoreline_curvature_500m,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_source_boundary,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,raw_source_native_resolution,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,velocity_isobath_alignment,1000,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_20m_isobath,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_50m_isobath,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_500m,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_1000m,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,integrated_channel_anomaly_0_1000m,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_20m,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_50m,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,shoreline_curvature_500m,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_source_boundary,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,raw_source_native_resolution,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,velocity_isobath_alignment,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_20m_isobath,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_50m_isobath,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,mean_slope_0_500m,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,mean_slope_0_1000m,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,integrated_channel_anomaly_0_1000m,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,isobath_convergence_20m,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,isobath_convergence_50m,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,shoreline_curvature_500m,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_source_boundary,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,raw_source_native_resolution,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,velocity_isobath_alignment,1000,copernicus_a2_land_core,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_20m_isobath,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_50m_isobath,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_500m,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_1000m,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,integrated_channel_anomaly_0_1000m,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_20m,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_50m,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,shoreline_curvature_500m,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_source_boundary,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,raw_source_native_resolution,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,velocity_isobath_alignment,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_20m_isobath,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_50m_isobath,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,mean_slope_0_500m,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,mean_slope_0_1000m,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,integrated_channel_anomaly_0_1000m,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,isobath_convergence_20m,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,isobath_convergence_50m,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,shoreline_curvature_500m,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_source_boundary,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,raw_source_native_resolution,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,velocity_isobath_alignment,1000,copernicus_a2_land_core,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_20m_isobath,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_50m_isobath,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_500m,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_1000m,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,integrated_channel_anomaly_0_1000m,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_20m,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_50m,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,shoreline_curvature_500m,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_source_boundary,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,raw_source_native_resolution,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,velocity_isobath_alignment,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_20m_isobath,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_50m_isobath,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,mean_slope_0_500m,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,mean_slope_0_1000m,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,integrated_channel_anomaly_0_1000m,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,isobath_convergence_20m,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,isobath_convergence_50m,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,shoreline_curvature_500m,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_source_boundary,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,raw_source_native_resolution,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,velocity_isobath_alignment,1000,gmrt_shore_blend,all,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_20m_isobath,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_50m_isobath,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_500m,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_1000m,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,integrated_channel_anomaly_0_1000m,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_20m,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_50m,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,shoreline_curvature_500m,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_source_boundary,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,raw_source_native_resolution,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,median_frame_local_top3_mean_speed_mps,velocity_isobath_alignment,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_20m_isobath,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_50m_isobath,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,mean_slope_0_500m,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,mean_slope_0_1000m,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,integrated_channel_anomaly_0_1000m,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,isobath_convergence_20m,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,isobath_convergence_50m,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,shoreline_curvature_500m,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,distance_to_source_boundary,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,raw_source_native_resolution,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,east,common,250.0,frame_presence_fraction,velocity_isobath_alignment,1000,gmrt_shore_blend,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_20m_isobath,0,all,all,0.0166666666667,-0.605535714286,0.587142857143,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_50m_isobath,0,all,all,0.0857142857143,-0.975,0.95,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_500m,0,all,all,0.15,-0.311071428571,0.758571428571,9,5
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_1000m,0,all,all,-0.266666666667,-0.688571428571,0.420535714286,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,integrated_channel_anomaly_0_1000m,0,all,all,0.0696310623823,-0.317182469418,0.77754191435,9,5
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_20m,0,all,all,0.333333333333,-0.393571428571,0.793571428571,9,3
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_50m,0,all,all,0.2,-0.5,1,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,shoreline_curvature_500m,0,all,all,-0.333333333333,-0.6,0.553392857143,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_source_boundary,0,all,all,-0.216666666667,-0.485714285714,0.535714285714,9,6
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,raw_source_native_resolution,0,all,all,nan,nan,nan,9,1
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,velocity_isobath_alignment,0,all,all,0.0666666666667,-0.485714285714,0.755,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,distance_to_20m_isobath,0,all,all,-0.310529501704,-0.707106781187,0.1986346394,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,distance_to_50m_isobath,0,all,all,-0.621059003408,-0.866025403784,0,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,mean_slope_0_500m,0,all,all,0.207019667803,-0.407089083861,0.707106781187,9,5
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,mean_slope_0_1000m,0,all,all,0.517549169507,0.0265165042945,0.863179398841,9,3
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,integrated_channel_anomaly_0_1000m,0,all,all,0.540562477617,0.144574766306,0.873184194497,9,3
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,isobath_convergence_20m,0,all,all,-0.517549169507,-0.784309717503,-0.00981980506062,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,isobath_convergence_50m,0,all,all,-0.621059003408,-0.866025403784,0,9,3
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,shoreline_curvature_500m,0,all,all,0.621059003408,0.356496301481,0.863179398841,9,3
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,distance_to_source_boundary,0,all,all,0.207019667803,-0.342563361384,0.610055201829,9,3
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,raw_source_native_resolution,0,all,all,nan,nan,nan,9,1
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,velocity_isobath_alignment,0,all,all,-0.207019667803,-0.703172797901,0.392792202425,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_20m_isobath,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_50m_isobath,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_500m,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_1000m,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,integrated_channel_anomaly_0_1000m,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_20m,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_50m,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,shoreline_curvature_500m,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_source_boundary,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,raw_source_native_resolution,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,velocity_isobath_alignment,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,distance_to_20m_isobath,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,distance_to_50m_isobath,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,mean_slope_0_500m,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,mean_slope_0_1000m,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,integrated_channel_anomaly_0_1000m,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,isobath_convergence_20m,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,isobath_convergence_50m,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,shoreline_curvature_500m,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,distance_to_source_boundary,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,raw_source_native_resolution,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,velocity_isobath_alignment,0,all,raw_30m_only,nan,nan,nan,0,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_20m_isobath,0,gmrt_shore_blend,all,0.0166666666667,-0.605535714286,0.587142857143,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_50m_isobath,0,gmrt_shore_blend,all,0.0857142857143,-0.975,0.95,9,3
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_500m,0,gmrt_shore_blend,all,0.15,-0.311071428571,0.758571428571,9,5
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,mean_slope_0_1000m,0,gmrt_shore_blend,all,-0.266666666667,-0.688571428571,0.420535714286,9,3
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,integrated_channel_anomaly_0_1000m,0,gmrt_shore_blend,all,0.0696310623823,-0.317182469418,0.77754191435,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_20m,0,gmrt_shore_blend,all,0.333333333333,-0.393571428571,0.793571428571,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,isobath_convergence_50m,0,gmrt_shore_blend,all,0.2,-0.5,1,9,3
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,shoreline_curvature_500m,0,gmrt_shore_blend,all,-0.333333333333,-0.6,0.553392857143,9,3
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,distance_to_source_boundary,0,gmrt_shore_blend,all,-0.216666666667,-0.485714285714,0.535714285714,9,6
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,raw_source_native_resolution,0,gmrt_shore_blend,all,nan,nan,nan,9,0
aqaba_lsd_nc8_angm40,900,west,common,250.0,median_frame_local_top3_mean_speed_mps,velocity_isobath_alignment,0,gmrt_shore_blend,all,0.0666666666667,-0.485714285714,0.755,9,4
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,distance_to_20m_isobath,0,gmrt_shore_blend,all,-0.310529501704,-0.707106781187,0.1986346394,9,3
aqaba_lsd_nc8_angm40,900,west,common,250.0,frame_presence_fraction,distance_to_50m_isobath,0,gmrt_shore_blend,all,-0.621059003408,-0.866025403784,0,9,3
