case_id,requested_time_min_s,seaward_distance_m,landward_distance_m,side,zone,rank,point_id,max_displayed_speed_mps,max_frame_index,max_time_s,displayed_frame_count,x_m,y_m,shoreline_distance_m,b0_m,b_current_at_max_m,h_at_max_m,dynamic_wet_at_max,u_at_max_mps,v_at_max_mps,source_topo_id,native_dx_m,native_dy_m,effective_resolution_m,source_precedence_rank,colorbar_fraction_at_max,colorbar_saturated_at_max,station_id,station_alongshore_distance_m,normalized_along_gulf_coordinate,u_parallel_mps,u_normal_mps,angle_to_shoreline_tangent_deg,angle_to_shoreline_normal_deg,angle_to_seaward_normal_deg,bathymetric_gradient_x,bathymetric_gradient_y,isobath_tangent_x,isobath_tangent_y,downslope_x,downslope_y,u_parallel_isobath_mps,u_downslope_mps,angle_to_isobath_tangent_deg,angle_to_bathymetric_gradient_deg,velocity_to_channel_axis_alignment_deg,model_grid_spacing_m,raw_source_class_value,raw_source_id,raw_source_native_resolution_m,raw_source_multibeam,raw_source_confidence,source_overlap_count,distance_to_raw_source_boundary_m,metric_side,metric_station_id,metric_alongshore_distance_m,metric_normalized_along_gulf_coordinate,metric_x_m,metric_y_m,metric_representation,metric_common_scale_m,metric_shoreline_curvature,metric_channel_axis_orientation_deg,metric_source_topo_id,metric_native_resolution_m,metric_effective_resolution_m,metric_model_grid_spacing_m,metric_raw_source_class_value,metric_raw_source_id,metric_raw_source_class,metric_raw_source_native_resolution_m,metric_raw_source_multibeam,metric_raw_source_confidence,metric_source_overlap_count,metric_distance_to_raw_source_boundary_m,metric_distance_to_raw_source_boundary_censored,metric_multibeam_coverage,metric_distance_to_resolution_boundary_m,metric_depth_at_100m_offshore,metric_depth_at_250m_offshore,metric_depth_at_500m_offshore,metric_depth_at_1000m_offshore,metric_depth_at_2000m_offshore,metric_distance_to_5m_isobath,metric_distance_to_10m_isobath,metric_distance_to_20m_isobath,metric_distance_to_50m_isobath,metric_distance_to_100m_isobath,metric_mean_abs_slope_0_250m,metric_slope_angle_0_250m_deg,metric_mean_abs_slope_250_500m,metric_slope_angle_250_500m_deg,metric_mean_abs_slope_500_1000m,metric_slope_angle_500_1000m_deg,metric_mean_abs_slope_1000_2000m,metric_slope_angle_1000_2000m_deg,metric_isobath_spacing_5_10m,metric_isobath_spacing_10_20m,metric_isobath_spacing_20_50m,metric_isobath_spacing_50_100m,metric_channel_anomaly_100m,metric_channel_anomaly_250m,metric_channel_anomaly_500m,metric_channel_anomaly_1000m,metric_integrated_positive_channel_anomaly_0_1000m,metric_max_positive_channel_anomaly_0_1000m,metric_contiguous_positive_channel_run_length_m,metric_channel_persistence_scale_count
aqaba_lsa_c10_angm25,900,1000,500,west,combined_coastal,1,674054,7.58303018648,44,900,1,59124.25,3157813.5,79.116836165,-4.51100718677,-4.38289034367,2.38415288925,true,-1.39486980438,7.4536356926,topo-bathy.tt3,30,30,30,1,0.275966112844,false,west_0070,35000,0.195818168924,-7.44807574909,1.42425926186,10.8257009403,79.1742990594,79.1742990594,0.0171999178463,0.00961240481006,-0.487847888669,0.872928655459,-0.872928655459,-0.487847888669,7.18697647246,-2.41861861266,18.5995259902,71.4004740098,10.8257009403,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,30.9222222222,west,west_0070,35000,0.195818168924,59186.5011936,3157927.71893,native,0,0.000588539271809,-68.5745976222,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,-0.19692408423,-3.3664467237,-3.26866706872,-1.89133333352,34.7640422818,1533.66982957,1631.93540483,1810.56532498,nan,nan,0.0140651353924,0.805819761152,0.000391118619916,0.0224094450675,0.0027546674704,0.157830420801,0.0366553756153,2.09925845638,98.2655752613,178.629920146,nan,nan,-2.78101019386,-9.44515785461,-14.6523859162,-16.7182558397,0,0,0,0
aqaba_lsa_c10_angm25,900,1000,500,west,combined_coastal,2,668231,7.25247065007,44,900,2,56513.2773438,3156012.75,27.542556882,-1.39349405977,-2.61085531116,3.10378193855,true,-2.43418765068,6.83176851273,topo-bathy.tt3,30,30,30,1,0.263936194977,false,west_0061,30500,0.170641547205,5.57457265783,-4.63923164036,39.7676661874,50.2323338125,50.2323338125,-0.0459097891429,0.00855554695338,-0.18320161304,-0.983075362818,0.983075362818,-0.18320161304,-6.27019620529,-3.64458091931,30.167496247,59.832503753,39.7676661874,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,154.611111111,west,west_0061,30500,0.170641547205,56541.1525131,3156181.88371,native,0,-0.000672703445539,69.8435295128,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,154.611111111,false,unknown,154.611111111,4.24876868561,10.8222514343,17.6922904794,34.7046520448,88.108846996,117.065481012,230.717115001,640.111752575,1290.32372566,nan,0.0432498518555,2.47649061245,0.0274801561801,1.57410081712,0.0340247231308,1.94872126681,0.0534041949512,3.05693105527,113.65163399,409.394637574,650.211973086,nan,-0.0665648972767,0,-1.82004499442,-6.80224031819,0,0,0,0
aqaba_lsa_c10_angm25,900,1000,500,west,combined_coastal,3,597624,7.13316457818,44,900,1,49760.7617188,3131523.75,71.9818734715,-3.52274796444,-3.0885335058,3.2369325161,true,-4.86047267914,-5.22090435028,topo-bathy.tt3,30,30,30,1,0.25959433795,false,west_0006,3000,0.0167844144792,-6.32160827082,-3.30443728488,27.5970127985,62.4029872015,62.4029872015,-0.0347106648353,0.0221171613604,-0.537369237998,-0.843347082792,0.843347082792,-0.537369237998,7.01490295324,-1.29351206257,10.447690045,79.552309955,27.5970127985,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,264.19958248,west,west_0006,3000,0.0167844144792,49679.5047044,3131483.23379,native,0,-0.000701367991271,74.6445923403,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,264.19958248,false,unknown,264.19958248,5.22810880776,8.88061342054,12.3593920634,21.6017674112,94.5338836568,94.3397088095,315.971389081,959.82606827,1455.06960759,nan,0.0377676727099,2.1629002543,0.0139151145716,0.797225883325,0.0184847506955,1.05897759858,0.0729321162455,4.17131703797,221.631680272,643.854679189,495.243539324,nan,0.51954287382,0,0,-11.1453312524,38.9657155365,0.51954287382,0,1
aqaba_lsa_c10_angm25,900,1000,500,west,combined_coastal,4,696803,6.85377274734,44,900,2,61255.0429688,3164926,5.04969664372,0.517811077027,-2.26461598277,0.278365343809,true,6.44932031631,-2.3195836544,topo-bathy.tt3,30,30,30,1,0.249426545442,false,west_0089,44500,0.248968814775,-1.55604478448,6.67479778726,76.8774405745,13.1225594257,13.1225594257,-0.0915115509589,0.00584392866048,-0.063730194237,-0.997967164962,0.997967164962,-0.063730194237,1.90385188702,6.58403742884,73.8721524512,16.1278475488,76.8774405745,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,216.455555556,west,west_0089,44500,0.248968814775,61269.3541727,3165166.41127,native,0,0.000159914545019,83.3407644262,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,216.455555556,false,unknown,216.455555556,10.0010572841,24.453031639,36.1426129753,56.0783533472,83.3184263878,49.9475241176,99.9894183397,201.778466787,833.016994836,nan,0.0977031726682,5.58026816837,0.0467583253453,2.67710481425,0.0398714807436,2.28325815693,0.0272400730407,1.56035535608,50.0418942221,101.789048447,631.238528049,nan,1.25208406672,5.69364812846,4.33081346634,4.97797463197,4101.18463857,5.69364812846,900,4
aqaba_lsa_c10_angm25,900,1000,500,west,combined_coastal,5,673751,6.74116486755,44,900,1,59214.28125,3157753.5,83.8041448998,-3.65355925761,-3.5019056797,2.73693203926,true,-0.878739774227,6.68364572525,topo-bathy.tt3,30,30,30,1,0.245328452978,false,west_0070,35000,0.195818168924,-6.5427598439,1.62345230806,13.9353364039,76.0646635961,76.0646635961,0.0159861472994,0.0122251644762,-0.607464643379,0.794346717148,-0.794346717148,-0.607464643379,5.84293538401,-3.36205441208,29.9163391098,60.0836608902,13.9353364039,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,30.9222222222,west,west_0070,35000,0.195818168924,59186.5011936,3157927.71893,native,0,0.000588539271809,-68.5745976222,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,-0.19692408423,-3.3664467237,-3.26866706872,-1.89133333352,34.7640422818,1533.66982957,1631.93540483,1810.56532498,nan,nan,0.0140651353924,0.805819761152,0.000391118619916,0.0224094450675,0.0027546674704,0.157830420801,0.0366553756153,2.09925845638,98.2655752613,178.629920146,nan,nan,-2.78101019386,-9.44515785461,-14.6523859162,-16.7182558397,0,0,0,0
aqaba_lsa_c10_angm25,900,1000,500,west,combined_coastal,6,690248,6.6907627327,46,1140,1,60924.9179688,3162315.25,47.3527971402,-2.18417746333,-2.39928239584,1.68662035465,true,-3.30580663681,5.81703948975,topo-bathy.tt3,30,30,30,1,0.243494188721,false,west_0083,41500,0.232184400296,6.65428423693,-0.697715729673,5.98571163727,84.0142883627,84.0142883627,-0.0262310362062,-0.0179846659408,0.565478517654,-0.824763024191,0.824763024191,0.565478517654,-6.66704171804,0.562903788634,4.82608359378,85.1739164062,5.98571163727,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,30.9222222222,west,west_0083,41500,0.232184400296,60879.3755345,3162297.0998,native,0,-0.000391766537663,113.623731798,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,3.74220572178,7.90819650619,15.8790401627,42.197673533,121.720581161,142.365754168,333.125900124,583.161667602,1120.6502828,1746.51365722,0.0312992029279,1.79272697366,0.0318833746262,1.8261641749,0.0526372667405,3.01311249039,0.0795229076283,4.54675868636,190.760145956,250.035767478,537.488615193,625.863374428,-3.84101509934,-3.37174075167,-6.45235925941,-3.5504747748,0,0,0,0
aqaba_lsa_c10_angm25,900,1000,500,west,combined_coastal,7,590659,6.64947994929,44,900,1,50631.0859375,3128912.75,201.194764773,-2.96044226158,-4.03067362309,1.05162131786,true,5.99049043655,2.88610601425,topo-bathy.tt3,30,30,30,1,0.241991801286,false,west_0000,0,0,4.10800503798,5.22875493821,51.8448223775,38.1551776227,38.1551776227,-0.00117286479747,-0.0658778916162,0.999841553264,-0.0178007967787,0.0178007967787,0.999841553264,5.93816627625,2.99228422304,26.7438599997,63.2561400003,51.8448223775,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,69.1441909042,west,west_0000,0,0,50456.4167906,3129012.6,native,0,0.000757522661872,77.5687179791,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,3.57280055807,4.39812940466,2.66500816448,9.16684320736,39.2591864253,850.273247731,1022.19751905,1293.32579585,nan,nan,0.0175959902624,1.00807194761,0.00693248496072,0.397195766879,0.0130036700858,0.745013423198,0.030092343218,1.72364410616,171.924271314,271.128276802,nan,nan,1.71202420566,0,-6.25654540011,-25.3675751219,128.401815424,1.71202420566,0,2
aqaba_lsa_c10_angm25,900,1000,500,west,combined_coastal,8,591864,6.57806188418,44,900,1,50661.0976562,3129272.75,109.731562001,-3.83503468684,-3.63881528378,2.65489983559,true,-3.24133253098,-5.72404241562,topo-bathy.tt3,30,30,30,1,0.239392712884,false,west_0001,500,0.0027974024132,-5.1271404119,-4.12108351636,38.7915609062,51.2084390937,51.2084390937,-0.0238093976534,0.0102922677521,-0.396791365476,-0.917908825692,0.917908825692,-0.396791365476,6.54028181286,-0.703997131052,6.14367335656,83.8563266434,38.7915609062,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,304.548569582,west,west_0001,500,0.0027974024132,50558.6407786,3129476.33399,native,0,0.000848374521246,99.2701436845,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,304.548569582,false,unknown,304.548569582,1.86077635241,5.40737544357,13.0138061958,37.281437714,87.5916995983,234.246455069,406.417465964,671.546049858,1203.54704381,nan,0.021848656156,1.25163664912,0.0304257230089,1.74272788769,0.0485352630364,2.77868520838,0.0503102618843,2.88013731675,172.171010895,265.128583894,532.000993956,nan,-0.158993085139,0.906597704486,4.31239257265,5.66691344802,3215.19511765,5.66691344802,750,4
aqaba_lsa_c10_angm25,900,1000,500,west,combined_coastal,9,672632,6.43330411403,47,1260,1,59964.5625,3157513.25,116.763948884,-3.90684903977,-3.70422655344,0.894053995609,true,4.45456647873,-4.6415772438,topo-bathy.tt3,30,30,30,1,0.234124602623,false,west_0072,36000,0.20141297375,3.66350854768,5.28829905968,55.2874303179,34.7125696821,34.7125696821,-0.0358253283546,0.0156029403737,-0.3993009213,-0.916819924657,0.916819924657,-0.3993009213,2.476778,5.93742137315,67.3566851449,22.6433148551,55.2874303179,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,197.998830586,west,west_0072,36000,0.20141297375,59804.0382519,3157524.09977,native,0,0.00143906467419,9.10963249658,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,197.998830586,false,unknown,197.998830586,2.40653605315,8.32710161954,23.0570613512,55.5950974173,147.764418857,173.288230382,282.405966995,447.392407798,934.018555908,1445.84247858,0.0336469031558,1.92709853213,0.0589198389266,3.37195973306,0.0650760721322,3.72333422623,0.0921693214397,5.26603477312,109.117736613,164.986440803,486.62614811,511.823922668,-0.261247799282,0.824632209897,0,0,164.926441979,0.824632209897,0,3
aqaba_lsa_c10_angm25,900,1000,500,west,combined_coastal,10,674827,6.33584451168,47,1260,3,59064.2265625,3157963.5,18.847661524,-2.97801059517,-2.76471722126,1.44945836067,true,-5.9771270752,-2.1016368866,topo-bathy.tt3,30,30,30,1,0.230577795218,false,west_0070,35000,0.195818168924,-0.226980908896,-6.33177742369,87.9469459009,2.0530540987,2.0530540987,0.0925560699504,0.0268525764803,-0.278632760651,0.96039772214,-0.96039772214,-0.278632760651,-0.35298386093,6.32600411556,86.8062722556,3.19372774442,87.9469459009,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,30.9222222222,west,west_0070,35000,0.195818168924,59186.5011936,3157927.71893,native,0,0.000588539271809,-68.5745976222,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,-0.19692408423,-3.3664467237,-3.26866706872,-1.89133333352,34.7640422818,1533.66982957,1631.93540483,1810.56532498,nan,nan,0.0140651353924,0.805819761152,0.000391118619916,0.0224094450675,0.0027546674704,0.157830420801,0.0366553756153,2.09925845638,98.2655752613,178.629920146,nan,nan,-2.78101019386,-9.44515785461,-14.6523859162,-16.7182558397,0,0,0,0
aqaba_lsb_nc10_angm20,900,1000,500,east,combined_coastal,1,656080,27.7789975221,51,1740,2,83883.46875,3151871.25,3.31039869469,3.10748887676,0.298270724481,0.00312534742989,true,3.51830554008,-27.5552940369,topo-bathy.tt3,30,30,30,1,0.946047071698,false,east_0058,29000,0.168333574082,-27.6496665338,-2.67743233373,5.53094428431,84.4690557155,84.4690557155,0.242249431015,-0.0231423526723,0.0950981357242,0.995467902336,-0.995467902336,0.0950981357242,-27.0958264554,-6.122817328,12.7332179228,77.2667820772,5.53094428431,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,61.8444444444,east,east_0058,29000,0.168333574082,83897.9957873,3151916.63395,native,0,-0.000284271476314,91.7453054908,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,101.388935962,74.8353535491,258.549532485,478.315811486,818.708857511,6.99101482707,15.5434491926,32.6483179237,63.9348765777,99.025234791,0.295690010463,16.4724220316,0.734856715743,36.3105559401,0.439532558003,23.7270522442,0.340393046025,18.7982171416,8.55243436553,17.1048687311,31.2865586541,35.0903582133,7.32899240966,-19.4967692456,50.0524232748,11.2817526704,22139.7713264,50.0524232748,500,4
aqaba_lsb_nc10_angm20,900,1000,500,east,combined_coastal,2,685243,18.4864156385,49,1500,1,88115.046875,3160604.5,0.59804499057,3.11016242109,-7.25083303452,2.51764345169,true,-5.03238630295,-17.7882728577,topo-bathy.tt3,30,30,30,1,0.629577052488,false,east_0084,42000,0.243793452119,-18.2591577653,-2.88976138514,8.99324978047,81.0067502181,81.0067502181,0.0232535177493,-0.434151338265,0.998568696119,0.053484195147,-0.053484195147,0.998568696119,-5.97657488575,-17.4936593026,71.1376600221,18.8623399779,8.99324978047,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,43.7306260454,east,east_0084,42000,0.243793452119,88246.6608816,3160783.6686,native,0,-0.000455156081112,65.2102917684,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,43.7306260454,false,unknown,43.7306260454,156.079883307,141.662977014,359.926149037,533.962129424,730.498789967,6.4327587345,10.8912905222,19.8083540976,46.5595448239,72.5694555008,0.575507859031,29.9207650932,0.873052688091,41.1226725019,0.348071960774,19.1915741908,0.196536660543,11.1190033876,4.45853178771,8.91706357543,26.7511907263,26.0099106769,28.3663234377,15.5611065051,156.059779749,52.1534501292,76800.4754969,156.059779749,900,4
aqaba_lsb_nc10_angm20,900,1000,500,east,combined_coastal,3,682869,18.4476041902,48,1380,1,87995,3159704.25,1.16055041483,-2.72758438587,1.32570567727,0.43139526248,true,17.8179035187,-4.77874612808,topo-bathy.tt3,30,30,30,1,0.628255282074,false,east_0081,40500,0.235086543115,5.27320249193,-17.6778798457,73.3904825237,16.6095174763,16.6095174763,0.700922216376,0.360677996741,-0.457552375079,0.889182671929,-0.889182671929,-0.457552375079,-12.4018023246,-13.6568444181,47.7573608609,42.2426391391,73.3904825237,30,1,copernicus_a2_land_core,30,false,high,1,43.7306260454,east,east_0081,40500,0.235086543115,88072.5387368,3159561.6287,native,0,0.000935326670803,58.3771225558,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,43.7306260454,false,false,43.7306260454,42.3467608372,149.720219125,177.159428587,384.065666834,632.334140469,51.2290114997,57.7584918893,70.8174526685,105.882846276,144.31654834,0.586863689837,30.4071251342,0.109756837848,6.2635325248,0.413812476494,22.4803821112,0.248268473635,13.9428321729,6.5294803896,13.0589607792,35.0653936076,38.4337020639,-4.08529516,29.9218456507,-6.47807849941,-0.671908740679,5984.36913014,29.9218456507,0,1
aqaba_lsb_nc10_angm20,900,1000,500,east,combined_coastal,4,650130,17.4609514572,64,3300,8,82623,3149800.5,18.0750893991,3.26085157871,-3.1873190403,1.02615714073,true,-14.4676332474,-9.77611446381,topo-bathy.tt3,30,30,30,1,0.59465364011,false,east_0052,26000,0.150919756074,-15.4005170863,8.22854174601,28.1157217411,61.8842782589,61.8842782589,0.0322738999327,-0.319724232515,0.994943869563,0.100432546612,-0.100432546612,0.994943869563,-15.3763230782,-8.27366390343,28.2837251695,61.7162748305,28.1157217411,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,30.9222222222,east,east_0052,26000,0.150919756074,82542.9118759,3149759.06978,native,0,-0.000508796516636,62.1635258807,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,77.5500266792,57.9806142926,195.335385226,538.041144206,760.52552947,2.43567243426,5.94820117959,12.9732586703,34.0484311423,362.498759047,0.225790941165,12.7235101137,0.549419083733,28.7852335013,0.68541151796,34.4271883864,0.222484385265,12.5431208872,3.51252874534,7.02505749068,21.075172472,328.450327904,0,-16.1510556679,34.9945105467,106.53900063,39757.6916125,106.53900063,500,4
aqaba_lsb_nc10_angm20,900,1000,500,east,combined_coastal,5,667837,17.0890655957,59,2700,1,85293.9921875,3155922.75,19.3157416175,-22.3363805299,1.95402824134,0.096527941525,true,17.0738792419,0.720285058022,topo-bathy.tt3,30,30,30,1,0.581988621151,false,east_0070,35000,0.203161210099,3.09716244402,-16.8060628265,79.5582092611,10.4417907402,10.4417907402,1.61424707244,-0.103872010006,0.0642142297389,0.997936136583,-0.997936136583,0.0642142297389,1.81518449221,-16.992388537,83.9025936105,6.09740638953,79.5582092611,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,61.8444444444,east,east_0070,35000,0.203161210099,85312.2464068,3155884.94587,native,0,0.000271311904996,81.9738780854,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,169.448443522,136.724852622,341.711123819,587.378433147,995.472066358,3.96085668234,6.65908818658,12.0555511951,28.2449402205,56.1202125188,0.556258319657,29.0853637756,0.819945084788,39.3498712016,0.491334618655,26.166484267,0.408093633211,22.2000585665,2.69823150425,5.39646300849,16.1893890255,27.8752722982,31.4917573388,43.6148797866,64.9318072529,-5.15264512023,35434.2854776,64.9318072529,400,4
aqaba_lsb_nc10_angm20,900,1000,500,east,combined_coastal,6,685241,16.8576261061,48,1380,1,88055.0234375,3160604.5,27.0776351643,-15.0725083611,-29.5827236176,21.1795406342,true,9.54923629761,13.8921432495,topo-bathy.tt3,30,30,30,1,0.574106671803,false,east_0083,41500,0.240891149118,14.5221894787,-8.56069919331,30.5189645972,59.481035403,59.481035403,1.44890241005,-0.595324822224,0.380049896792,0.924965986374,-0.924965986374,0.380049896792,16.478946253,-3.55301116294,12.1672342308,77.8327657692,30.5189645972,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,61.8444444444,east,east_0083,41500,0.240891149118,88076.9146172,3160363.46548,native,0,-0.000427204762851,86.0149569528,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,193.555700026,97.296748545,284.625776832,481.808679295,663.558583588,1.75707894819,5.85175102505,14.0410951788,38.6091276399,63.9188747872,0.377769263603,20.6950238322,0.749316113147,36.8448117612,0.394365804926,21.5225806581,0.181749904293,10.3010595937,4.09467207686,8.18934415372,24.5680324612,25.3097471473,65.8421401567,-44.366228469,104.293510467,0,44048.226937,104.293510467,0,4
aqaba_lsb_nc10_angm20,900,1000,500,east,combined_coastal,7,650129,16.3491984186,56,2340,5,82592.9921875,3149800.5,6.13736733955,2.70787844508,-3.1873190999,0.852624475956,true,-10.8194570541,-12.2570648193,topo-bathy.tt3,30,30,30,1,0.556791557228,false,east_0052,26000,0.150919756074,-15.890866887,3.84403934816,13.5987534923,76.401246508,76.401246508,0.0751099188346,-0.553859215962,0.990929619122,0.134381881023,-0.134381881023,0.990929619122,-12.368447884,-10.6919495824,40.8418937963,49.1581062037,13.5987534923,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,30.9222222222,east,east_0052,26000,0.150919756074,82542.9118759,3149759.06978,native,0,-0.000508796516636,62.1635258807,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,30.9222222222,false,unknown,30.9222222222,77.5500266792,57.9806142926,195.335385226,538.041144206,760.52552947,2.43567243426,5.94820117959,12.9732586703,34.0484311423,362.498759047,0.225790941165,12.7235101137,0.549419083733,28.7852335013,0.68541151796,34.4271883864,0.222484385265,12.5431208872,3.51252874534,7.02505749068,21.075172472,328.450327904,0,-16.1510556679,34.9945105467,106.53900063,39757.6916125,106.53900063,500,4
aqaba_lsb_nc10_angm20,900,1000,500,east,combined_coastal,8,726808,16.1323966592,45,1020,1,88085.0390625,3175700,30.0487471502,-26.4059117811,-2.89658397436,0.812879025936,true,7.93042182922,-14.0485811234,topo-bathy.tt3,30,30,30,1,0.549408113333,false,east_0116,58000,0.336667148165,-14.9418173307,-6.08245976784,22.1500736449,67.849926355,67.849926355,0.671474778456,0.578820434596,-0.652915592741,0.757430675875,-0.757430675875,-0.652915592741,-15.8187223647,3.16579290527,11.3170664016,78.6829335984,22.1500736449,30,1,copernicus_a2_land_core,30,false,high,1,30.9222222222,east,east_0116,58000,0.336667148165,88152.0111316,3175573.78046,native,0,0.0002301632854,97.294647433,topo-bathy.tt3,30,30,30,1,copernicus_a2_land_core,land/a2 core,30,false,high,1,30.9222222222,false,false,30.9222222222,75.986282823,120.237251517,204.376003494,376.281617458,611.411968087,3.85279979553,8.37219994324,17.4110002387,44.5274011249,173.735272307,0.477999055497,25.5477555509,0.336555007908,18.6009174697,0.343811227928,18.9735451261,0.235130350629,13.231628663,4.51940014771,9.03880029542,27.1164008863,129.207871182,0,22.6177522492,-9.52887888324,0,4523.55044984,22.6177522492,0,1
aqaba_lsb_nc10_angm20,900,1000,500,east,combined_coastal,9,679373,15.8678256878,44,900,1,86914.6015625,3158803.75,15.103287375,-13.4391278463,1.08247029781,1.07995975018,true,-12.0664405823,-10.3048000336,topo-bathy.tt3,30,30,30,1,0.540397831642,false,east_0077,38500,0.223477331109,-15.861179529,-0.459212376977,1.65836237546,88.3416376235,88.3416376235,1.34619441459,-0.292742599068,0.212493160454,0.977162553908,-0.977162553908,0.212493160454,-12.6335008131,9.60117436899,37.2340110747,52.7659889253,1.65836237546,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,69.1441909042,east,east_0077,38500,0.223477331109,86826.731614,3158667.28178,native,0,-0.00034431464501,38.839128589,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,69.1441909042,false,unknown,69.1441909042,204.882369716,75.8293795513,265.151905399,569.591264957,704.149452848,3.33680063666,7.00055234136,14.3280557507,36.3105659789,61.4969578018,0.301532729855,16.7797780533,0.757290103392,37.1362865386,0.608878719116,31.3363455717,0.13455818789,7.66358543542,3.66375170469,7.32750340939,21.9825102282,25.1863918229,71.0827762112,-37.569789433,-36.3480034106,61.7949260629,20779.9397316,71.0827762112,0,4
aqaba_lsb_nc10_angm20,900,1000,500,east,combined_coastal,10,663720,15.8351454551,51,1740,1,84603.7421875,3154512.25,5.9491496781,-2.2486919569,-5.5644903183,2.41697955132,true,14.7047185898,5.87563467026,topo-bathy.tt3,30,30,30,1,0.539284867129,false,east_0065,32500,0.188649695092,15.5868517607,2.79318523789,10.1596456383,79.8403543621,79.8403543621,0.588469149364,-0.180021335633,0.292532586218,0.956255554755,-0.956255554755,0.292532586218,9.92021764983,-12.3426542268,51.2099572746,38.7900427254,10.1596456383,30,3,gmrt_shore_blend,54,unknown,mixed_blend,2,61.8444444444,east,east_0065,32500,0.188649695092,84737.7377523,3154595.27281,native,0,9.01323480055e-05,31.9400491058,topo-bathy.tt3,30,30,30,3,gmrt_shore_blend,blend to GMRT,54,unknown,mixed_blend,2,61.8444444444,false,unknown,61.8444444444,28.4095575677,-2.31277633536,-30.3968574831,-63.57350527,-83.3493252796,40.6213411041,58.0459161237,80.8352111527,nan,nan,0.00379318457789,0.217332424887,0.112336324591,6.40952585756,0.0663532955738,3.79619906823,0.0197758200097,1.13292334932,17.4245750196,22.789295029,nan,nan,-73.543832755,-58.0424128149,-208.951847547,-602.806788159,0,0,0,0
